SessionID,ExposureID,TrafficChannel,SessionDuration,Bounced,PagesperSession
XNS9JW3Q2L,O4319262,Direct,168,Yes,1
968QS8OF3N,P4684163,Paid Search,128,No,3
RAIC4RF0VH,P6729713,Display,172,No,2
OWX1J1QUII,P5072688,Display,169,No,3
A1CWXLWUQU,P8398583,Paid Search,157,No,1
FUYNBV4L6C,P5094778,Display,322,No,6
654RZ44D4J,P1947962,Paid Search,171,No,3
XO1LVKRUIO,O2177261,SEO,90,No,2
O7ZSAFXGHB,P3915239,Paid Search,125,Yes,2
X3JUK6705S,P4861828,Display,76,No,1
DCXLGVM1JO,P6499852,Paid Search,107,No,3
LH1U69Q46F,O6629310,Direct,127,No,3
PJGT5VOOO6,P5292677,Paid Search,144,Yes,3
MA6UY0DS1Q,P7944725,Display,97,No,1
XX2MSYAB55,P9703220,Paid Search,518,No,4
EU4Z0ZSSMK,O6417524,SEO,123,Yes,3
H7QKQ56Z51,P9496614,Paid Search,104,Yes,1
C057Y0LRO2,O6431965,SEO,85,Yes,1
P257O1YZWH,P3964066,Display,179,No,3
2JBJ3ZP2XZ,O7340331,Direct,80,No,1
SY24A4BBU9,P7250229,Paid Search,120,No,3
FWHOGPA8A6,P3922543,Display,360,No,6
HH6QUN3N9U,P8507402,Paid Search,175,Yes,1
GVS1IMYWAY,O2217668,Referral,82,No,3
FIYK6KRUQU,P1948356,Paid Search,95,No,1
IUOM2OQVRI,P3834822,Paid Search,432,No,6
II0OWJ312Y,P3176491,Display,155,Yes,3
8P6EDLPHQW,P4270020,Paid Search,62,No,1
8JTXICFSI6,P8477887,Display,169,No,3
Y1BFZFEWMU,P1452302,Paid Search,103,No,1
ONPKHHAOT7,P7160309,Display,380,No,4
CQNX28SZ8F,O6488993,Direct,479,No,6
LPQJJAZEAN,O6504933,SEO,65,Yes,1
K9LHGUNHQL,P3661396,Paid Search,81,No,2
YQ0JOUYUQL,P6188325,Display,364,No,4
OO8XCZIRXO,O1545787,SEO,84,No,1
BMQ6YK9ZH9,P5203889,Display,108,No,3
Z81V7UGSW9,O2617478,Referral,105,Yes,2
KDJF21LI1M,O6113350,Referral,76,No,1
AWEBOMGE1I,P9382411,Paid Search,113,Yes,2
JTJ24DABSL,P4781561,Display,156,Yes,3
Y6UNIBOS98,P2849612,Paid Search,153,No,2
WIAVZJI5CT,P6661531,Paid Search,149,Yes,2
89U3LWSTKA,O6464877,Referral,176,No,3
N8YU9RNX4P,P9148068,Paid Search,81,No,3
6GZY8PBL0Q,O5659649,Referral,107,No,2
SLD6BH9KNR,P4271007,Display,156,Yes,2
5HGAGS01XF,O7281426,Direct,142,Yes,1
K38ZIUYUAP,O4217090,SEO,509,No,6
14BCMJDMSJ,O4876375,SEO,101,No,2
1ZHS6ZMN8T,P6689459,Display,134,Yes,2
KRONZRUGPH,O2669674,Referral,301,No,4
S059F58K2R,P7228132,Display,104,Yes,1
Q31OKIZ2AE,P7115276,Paid Search,108,No,3
RXERG1S02C,O1160484,Referral,172,Yes,3
EDVPMKV3F2,O7753439,Referral,101,No,3
F4O0JQX8CL,O4971862,Referral,89,Yes,3
8TCZ1L3OFY,O9851400,Referral,542,No,5
R4J4DGXVB4,O7741985,Referral,144,Yes,2
MHO7V4LL4C,O4972581,Referral,74,No,2
HB275HJ92S,P5828104,Paid Search,91,No,3
XZIISLQH2N,O1046227,SEO,130,Yes,3
GA9FB2CP28,P6344022,Paid Search,112,Yes,3
DSNUIETNYS,P9776318,Display,123,No,3
8FEG4D3RC4,P4828496,Paid Search,109,No,2
KNPE1EF5Y6,O8391787,SEO,74,No,1
PHNQGZ92ML,O4102123,Direct,118,Yes,2
F7DYX9PNV0,P7883977,Paid Search,312,No,4
8Q4D99N3YP,P5992234,Paid Search,123,Yes,1
767L4QHGFP,P9295211,Display,156,Yes,2
80JS1SVIQM,P4261295,Paid Search,166,No,1
001OHJ0KEH,O1115231,Referral,160,No,3
4CK50IB69B,O6653792,SEO,178,No,2
XRN2XI1LVO,O2743686,SEO,163,Yes,3
ZNANQVDETT,O2678492,Referral,551,No,5
12K3J0XABG,O1809266,SEO,429,No,6
4A2SJT4V15,P9856291,Display,81,No,3
K57Y28YNZD,P1607597,Display,564,No,4
UYLIWM5BNB,O4658352,Direct,75,No,2
VP2U2X5G92,P2853227,Paid Search,397,No,6
JGUV86J8E3,O5238848,Referral,139,Yes,3
7LAUWE38F7,O9747156,Direct,86,No,1
U7N999ICFV,O7217365,Referral,525,No,5
XJNXX6GRZN,O9090994,Referral,105,No,3
IVP1NSM0ZF,O2654863,SEO,570,No,6
5XW4PKI37O,O4852867,Referral,145,Yes,1
VI76WWV8NF,O6913420,SEO,154,Yes,3
V4E5ZRGU6R,O9040806,Referral,107,No,1
3YJ9UKTW2L,P7041147,Paid Search,80,Yes,3
2348N4ECYX,O7892936,Direct,122,No,2
12QO56UUHZ,P4244475,Display,577,No,5
GGK1420PRG,O8459479,Direct,62,Yes,2
PXCEHO9P96,P6627735,Display,178,No,2
66183EZM3B,O9172754,Direct,103,No,2
GK5SEJ6KH6,O6555629,Referral,169,Yes,1
01W495XFXE,O8794786,SEO,152,Yes,1
2WS4BD2QA7,O8937754,SEO,461,No,6
ESTKPJNRZ1,P6759127,Display,121,No,2
3TWJZU1WWM,O5239180,SEO,78,No,3
UBP9VBGMWW,O8371162,Referral,577,No,5
DFF4SKJQV3,P6755549,Display,102,No,1
POJZ7TVTL0,P6134676,Paid Search,142,Yes,3
9TTU2KDWJ4,P3327120,Display,156,No,2
7S3KXMTGJN,P8409111,Display,95,No,2
QZNW6GJD1K,P9644614,Paid Search,501,No,4
F41FN9JR0Z,O4802969,Referral,67,Yes,1
9S21I8TH6L,O6054274,Direct,147,No,2
2ZYVEYWFGG,P1885580,Paid Search,414,No,5
TNOEELCDPM,P9626383,Paid Search,597,No,5
VR9WMKVM5E,P4061152,Display,95,No,1
OO1MUVVTPN,O7354813,SEO,166,No,2
8J4OKA7OQ7,O7789205,SEO,125,No,2
VNB7ZJYYZ7,P2267079,Display,165,Yes,1
V8OHUESQXH,O3366292,SEO,139,No,2
TQ0NDYEMF1,O1278853,Referral,101,No,2
K9OU9F2X6P,P2922032,Paid Search,447,No,4
K90D1YW2YV,O1715978,SEO,130,No,3
0P7B3N5MEU,O9985208,SEO,75,No,2
8TWHMZ9JG5,O7906402,SEO,399,No,4
HOEUIW0EKX,P2824863,Display,372,No,5
1F6D1LWWAI,P8696446,Paid Search,164,Yes,1
9YMFWGJITX,O8861770,Direct,81,No,1
8DHE5J494O,P9968281,Display,176,No,2
UPFPG5Z6QB,P3799623,Display,158,No,1
246ZO4QFLZ,O4800366,Direct,148,No,1
9VK3B1Y5GJ,O2899996,Referral,109,No,2
IFTH6JAUH3,O3301384,Referral,114,Yes,1
37C09OJERZ,P3546283,Paid Search,124,No,2
Z3E1JA7JSK,O7782298,SEO,169,No,1
UXV8RM08ZX,P1696565,Paid Search,112,No,3
NP4JKOH7Y4,P6285340,Display,83,No,1
P9B8GAZ1TC,P3698724,Display,151,No,1
1O0GUNLXG1,O9341159,Referral,76,No,3
YS7O4MFPMN,P7786529,Display,110,No,1
8IG30L7B0G,O8006585,SEO,69,No,3
VFU1CV63XT,P3004754,Display,429,No,5
PPS96A3ICH,O2068485,Direct,85,No,3
F03EDKR582,O9823296,SEO,89,Yes,2
TXKI3668TA,P2428503,Display,104,No,3
FP0JZ368MF,O9345349,Referral,144,No,2
J2XZBPV6C9,P5437753,Paid Search,172,No,2
T2LQMNBET3,O4111573,Referral,72,No,1
6FOK78A9CR,O1541103,Direct,100,No,1
A930UU67XQ,P8421224,Display,154,No,3
DW060JEA00,P5882505,Display,71,Yes,2
NF85I0VGJE,O5947904,Referral,518,No,5
8DGPSUBAE7,P1329475,Paid Search,82,No,1
9Z6H32O4BB,P2221917,Paid Search,550,No,6
59VV32TSX4,P9232779,Paid Search,88,Yes,1
6PS0S92IJL,P7762747,Display,176,No,1
D36X882BFU,P1940502,Display,109,Yes,3
4KOUO9M1LH,O4264792,Direct,136,No,3
9LL6WDPWXD,O6866792,Referral,71,No,3
V9JSX7QBH7,P9674792,Display,75,No,1
VYTJODZSNJ,O4047951,Direct,415,No,6
2JFT2D5DIB,P7209258,Display,164,Yes,3
QH6B8CY9AR,O1510050,SEO,145,No,3
E0LO7CEYUF,O9350446,SEO,132,No,1
NO6RJ49H7J,P3746534,Display,468,No,6
4VGWTWB6BF,P8369882,Paid Search,140,No,1
46EQR7VDH4,P8322339,Display,97,No,3
RXFKARJ20O,O4773177,Direct,176,No,3
5YKBW816PX,O4388139,SEO,109,No,3
XLZ2GKKVYW,P5968785,Display,175,No,2
4JF06A2FU9,O5172766,Direct,118,No,3
PGVHDER2SG,O9549007,Referral,340,No,5
IMTQM0DJ0S,P1714395,Paid Search,584,No,4
D3KA1YX6Q0,O7052105,Direct,368,No,6
PLU67WN0LS,O5474283,Referral,60,No,1
O7646EVRV3,O9944499,Direct,179,No,3
QF1C69HOZG,O1255898,Referral,74,Yes,2
7B59BCNK6I,O7727749,Referral,155,No,2
SG679FQF17,P5811572,Display,105,Yes,1
U29ZIA4H6Q,O8732282,SEO,587,No,5
YOKM7JOPEV,O1824829,Referral,178,Yes,1
B2IN7LD2EZ,P4026734,Display,580,No,5
S4J1K2VODP,O2381097,Referral,145,Yes,3
EZ6IANBG6Q,P3340096,Display,116,No,1
MJFBTASJ4N,O6791255,Direct,132,Yes,3
PL4EOO096I,O2751899,Referral,380,No,6
HKQP2H42BV,O3055987,SEO,74,No,3
FY5PHPL8AV,P6599896,Paid Search,163,No,3
ZJ9V0F5SFM,O6903193,SEO,114,No,3
6YXUKO9EP5,O2853971,Referral,112,No,1
ARSEBYRMA8,O4844175,Referral,325,No,6
LRL5W12WZK,P2341297,Paid Search,72,Yes,1
O6R3F1WEVN,P9314860,Display,171,No,3
ASK34KIT8F,O7705480,SEO,118,Yes,3
PFHHLLF495,O4778878,Referral,115,Yes,1
40D01DQYKD,P9307564,Paid Search,159,Yes,3
GPKONZ81RR,O8855797,Referral,114,Yes,1
JI0YAMLMLB,O9584287,SEO,81,Yes,3
WF0R2EOZE7,P2645881,Display,141,Yes,1
9R08EXDCYR,P1543763,Display,442,No,5
PIWB5XDG74,P3706256,Paid Search,114,No,1
4W7Z5Y57K5,O4393526,SEO,489,No,6
7NKVOCVQNT,O4233301,SEO,117,No,3
GMPBS64D4P,P2523577,Display,72,No,1
F3JGB55UIN,P5386716,Paid Search,107,Yes,3
XSPBUASH2C,O7946902,Direct,515,No,4
0VP2JFP1Z4,P4862206,Paid Search,113,Yes,3
GS2SW11OST,O9659156,Referral,416,No,5
KZ2378DQ05,O3487470,Direct,316,No,4
YC68F83PUH,P8596655,Display,131,No,2
532E0VS70C,P2664048,Display,412,No,5
1W5K5DGRHX,O7208223,SEO,177,No,1
KE7WPQQSAR,P9175757,Display,140,No,3
1CP57LTM9W,O1694130,Referral,138,No,3
IK7QUQ92T4,P7838654,Display,110,No,2
71V9R6HES2,P2810009,Paid Search,130,No,1
4UWT5ZLOUK,P8708082,Paid Search,575,No,4
679POOMORM,P7358901,Display,72,No,2
IDG5TLM32P,P1583894,Display,474,No,5
1H3XAZG0KP,O7397616,Referral,168,No,2
4SL5ZIHCUS,P9898231,Paid Search,63,No,1
OJMCQ1W1UZ,O9137230,SEO,152,Yes,2
2GBMMTQRK4,P2336689,Display,151,No,3
VQYPLJ1YQH,P9587111,Paid Search,118,No,3
8KELP5YY8P,P1820473,Paid Search,319,No,5
MVSNKLEGGG,O4929241,Referral,149,Yes,1
ZOT7LNY6BY,P3432083,Paid Search,112,Yes,3
BBZUY1O2IN,O1458506,Direct,125,No,2
8OP7RQ3X8X,P2892643,Paid Search,140,No,1
C6ZHB505TQ,P6636516,Paid Search,110,Yes,1
R4354C3R8H,O7510292,Direct,127,No,1
06TV00C83F,P3605585,Display,122,No,2
BNAVGCJI1V,P5417453,Display,118,Yes,2
9C9NPTNSHG,P8240731,Display,89,Yes,3
ZMEVLCAD5E,O9540631,SEO,149,No,2
6HEZ5L6NQZ,P7501827,Paid Search,79,Yes,3
XFGT65P940,O6343593,SEO,127,Yes,3
CJCDL44KN2,P2642626,Paid Search,62,Yes,2
0XQ3SXZ6FS,O4787887,Referral,96,Yes,1
PYN1GLK1D9,P3624109,Paid Search,120,No,3
SPAGBORDVC,P2824310,Display,101,No,1
INGCO3KM07,O9963780,Direct,318,No,6
MO3O3R6H2U,O6357083,Direct,128,No,3
EZBJII4MS0,O8831678,Direct,108,No,2
Q811LGBQGQ,O3767275,SEO,437,No,5
394L2CFJID,P3579317,Paid Search,511,No,6
8JGY4AEWOP,O6965583,Referral,158,Yes,2
LMEBQJ4XH5,O9872686,Direct,542,No,6
3EFGXP15Q5,O3395860,Direct,156,No,1
DOPRV2F39A,P4040405,Display,134,No,2
S83GR0CFAJ,P7421612,Display,158,No,2
BI8I6B97MD,O2700172,SEO,517,No,4
38Q0J3C3JM,O8734300,SEO,344,No,4
GS728U6BI0,O6658185,Direct,119,No,2
TR4KR243T2,O9807484,Direct,341,No,6
SCHMGQVBO4,P1406820,Display,96,Yes,2
NKDADDAQ3W,P5935134,Display,115,No,3
TOCCSWW8TO,P8270161,Paid Search,165,No,3
1FKVWTAPMV,P1676339,Display,169,No,3
BRMYDOVTL6,P8837266,Display,64,No,3
7RQEPRQ4UF,P9265899,Paid Search,538,No,5
163BN62P2Q,O1579297,SEO,88,No,1
K41D606PQ1,P5979108,Display,162,Yes,3
W183RC8ZJX,O8773972,Referral,171,No,2
XY3ZAJY7LG,P7807088,Paid Search,105,No,3
L9WBFDL1N9,O3008847,Referral,113,No,2
TDJAPXWIXS,P7449253,Paid Search,111,No,3
FQHB48DOOY,O6571229,Direct,514,No,4
IGB5X13J1Y,O6574957,Referral,89,Yes,1
AD8PLBO4EE,P7867909,Display,168,No,1
LNATQQ14WH,P2157131,Paid Search,124,No,3
Y8VULXUTMX,O7135141,Referral,76,No,2
I7A2NIMKS3,O7287785,SEO,146,No,2
VNF94NO2AV,P3914534,Display,160,Yes,2
7ZS68457JA,P9405536,Display,369,No,4
YR1ARTJQTT,O1186830,Referral,160,No,3
7OAWPNXSND,O7097819,Direct,143,Yes,1
QQMCLHEF1Y,O8171029,SEO,100,Yes,2
2BIPPP4EQV,O2684664,Referral,124,No,3
A8WMZL0PZP,O9821496,Direct,133,No,3
A1D6HVTIZS,O6162484,Referral,135,No,2
EDDONS6JIG,O5603984,Direct,87,No,2
CXKH51WI6U,P6370944,Display,65,No,2
0HG2IS7FVJ,P3241277,Paid Search,99,No,2
CTQUDHDY4L,P8732638,Paid Search,108,No,2
FREH6514XG,O5788851,Direct,173,Yes,2
NMK763PS6I,O6885431,Referral,591,No,6
JHXAPNXBK2,P1567735,Paid Search,149,Yes,2
XBWTQP5FZB,P1279121,Paid Search,87,No,2
PLRLZGZBX1,O9304502,SEO,105,No,1
XK6EGROMMN,P6325025,Display,302,No,6
7HAKMVTT90,P8440766,Paid Search,135,Yes,1
V92J5UVZX9,O1547797,Referral,67,No,2
M0N7U2M2IB,P2414535,Paid Search,130,No,3
14SPOR4WBP,O4888666,Direct,133,No,1
PWS5N4BU2P,O4057199,SEO,113,Yes,2
S1NMULWPXB,P8157766,Paid Search,127,Yes,1
9226ERRXUG,O5667712,SEO,103,No,1
DII2MRDZL8,P6999844,Display,165,No,3
R4Z6J20VGW,O1468620,SEO,101,No,1
MPBMF1IJ85,P2273672,Paid Search,98,No,2
E3FF1TUTN9,O9385390,Direct,161,Yes,3
OHEYJANW7W,P3150316,Display,152,Yes,3
MRTMBC0XXC,P2278886,Paid Search,158,No,3
4QQX069MVA,P4494988,Display,102,No,1
HVJXUV6H3X,O4376152,Referral,384,No,6
OTFG95UPL5,P7813521,Paid Search,106,No,3
XF399AAFN7,O4583528,SEO,173,Yes,3
DOVU7HZSIZ,P9985762,Paid Search,558,No,4
8AQ3M3Q1CB,P3975101,Display,143,Yes,1
RTNVB76ZUK,O9593834,Referral,176,No,2
RRLOZTCF0Y,O3160915,Referral,95,No,2
FWWWOP39U4,O8599522,Referral,101,No,2
VI02UUCJQ2,O2509450,Referral,176,No,3
42Q7HUKW2G,O3566366,Direct,159,No,2
B2V45FFAIX,P3105164,Paid Search,161,No,2
SM2KZ2C8UJ,P7434260,Paid Search,78,No,1
VG0N50GRMF,O4737150,SEO,111,No,3
RP2UQUXRRA,O5346522,Referral,135,No,1
M1J6IZYWRB,O9153577,Direct,134,Yes,1
VI41BWGZJD,O2245289,Direct,77,No,2
IQ2K2G4XZ9,P5065678,Display,509,No,6
CAOREX2T2O,P8131431,Paid Search,552,No,6
5CEYJW1EIO,O8223321,Direct,133,No,1
W9UD6EPD89,O7867783,Referral,132,Yes,1
5ADUZ3XX1P,O3090421,Direct,99,Yes,3
HPJ16HFA65,P1182543,Paid Search,507,No,6
ESGHQABTW7,O3664185,SEO,124,No,1
91IN0NV01Z,P9776226,Paid Search,115,No,1
I3SJRJXA41,P2230027,Display,150,Yes,3
09E8U9OVOW,P7579865,Paid Search,119,No,2
K6NR0Q9GBL,P1017845,Display,123,No,1
AWLXWQWMVS,O3626413,Direct,401,No,6
OYNK9ZVTVS,O9081863,SEO,92,No,3
B9M1EX1MZ3,O6521599,Referral,111,No,2
1EWOORQ00M,O4150559,SEO,460,No,5
IMRJ9Y6U7W,P3314153,Display,174,No,1
9X9C8FJCLA,P5861694,Paid Search,139,No,3
BUCBH2N0V6,P8284187,Paid Search,108,No,3
QH802HZ6ZG,P1998880,Paid Search,98,No,1
LNFW5WI076,O1725740,Referral,359,No,6
DNH0HAV5SM,P3734327,Paid Search,111,Yes,1
IOE2Q5YSGU,P4339151,Display,333,No,5
UJL8M67DQX,O3215607,SEO,174,Yes,3
3YYNRN10CW,P6748722,Display,159,No,1
4HG7DC49QG,O1159882,Direct,121,Yes,3
4WHZJJD5JI,P7654340,Display,85,No,1
8HZDWNP01C,O9334283,Direct,131,No,3
Y10J4CI8A4,P5640529,Paid Search,162,No,1
72DBOJIRWE,P9098174,Display,105,No,3
J06ROFQECT,O7030006,Direct,142,No,1
3T2SISEEWS,O9750139,Direct,94,No,1
AHZSHRV342,O1746356,Direct,88,No,2
LTWWCWN3RT,P2521397,Paid Search,92,Yes,3
RH75COTGA9,P8801264,Paid Search,152,No,2
MGSITHYEKO,P3794731,Display,572,No,5
317PGXNM9K,P5434072,Paid Search,595,No,5
RZYSPQODFP,O6654689,Referral,72,No,2
I3T4EX4V1W,P5461061,Display,139,No,1
NJ5Z9SQQ5R,P1503045,Display,109,Yes,3
5LW3YZT0FB,O1465426,Referral,65,Yes,2
RQBEXQE5TJ,P7729158,Paid Search,71,Yes,2
OJ6H585HHV,O1208470,SEO,84,Yes,1
SFN9LDRKHP,O3687575,SEO,123,No,3
NXBHNBG31T,P7870762,Paid Search,135,No,1
G6SYQYV0DQ,P9964434,Paid Search,349,No,6
F5KR2P5JXK,P5849948,Paid Search,156,Yes,2
5ER6QP3N8D,P9349882,Paid Search,89,Yes,2
W7ICOJDFVR,P1604408,Paid Search,163,No,2
9RVPKLS2SP,P6761134,Display,61,No,1
8U65DP4V3E,P6286875,Display,115,No,1
MJFQ6VYJNI,P9457845,Paid Search,84,Yes,3
QYDBU6IMUW,O2634308,Referral,175,No,3
VA68YWPXN3,P7120417,Paid Search,136,Yes,2
209GQDBTJ2,P4220510,Display,585,No,6
U9GSD7LAS5,O2400224,Referral,137,No,1
KSATNOSWAP,O2846355,Referral,119,No,1
L5POV8FDXN,O1462364,Referral,156,No,3
9SJEEQOVQA,O5580665,SEO,468,No,5
785GUDCZ2E,P4762320,Display,73,No,2
J4PH568QX9,P9772030,Paid Search,120,Yes,2
GV7PKS9SM8,P3198160,Display,67,No,1
ZNVS59EKDU,O6140228,Direct,462,No,6
74AZ68GVN1,P2192665,Display,64,No,1
2MVD5FYXKS,P8292840,Display,115,No,2
U753RCX3O0,O9086867,Direct,174,No,1
VV1X511M3B,O9408468,Referral,117,No,1
N54SEW76QI,P4695152,Display,65,No,2
CSMX8NMA1O,P1656590,Paid Search,94,Yes,1
JWWMEFY4Q0,P1372347,Display,152,No,3
VGYJIW5M7C,O7063386,Referral,85,No,1
UULMBN77EX,P3329448,Display,522,No,5
54IOTCHLM3,P2718495,Paid Search,128,No,2
8FVR6YRNMA,P4600055,Paid Search,179,Yes,1
EBON27LXOC,O1792394,Referral,101,Yes,3
XVJGYTEU06,P6833290,Paid Search,120,Yes,2
17NNWMEIEV,O2754966,Referral,170,No,3
NVV2VC8XWJ,P8677333,Display,171,No,2
2LPGK1JYF2,P7317561,Display,103,Yes,1
3RA9MKYXSX,P8984349,Display,111,No,3
0UQX9B3CQO,O9043448,Direct,92,No,2
PGKRCJ9XOP,O1952612,SEO,350,No,5
AR780BRGOH,O6713786,SEO,161,No,2
YYP37C54IT,P6491241,Display,442,No,6
SNJRAJBIOB,P2380977,Paid Search,136,Yes,1
0L7NH5Q306,P4559136,Paid Search,314,No,4
4MEXSBJZI1,P6336286,Paid Search,115,Yes,3
48JFAONKUJ,P7985119,Paid Search,167,Yes,3
2ZZ7JEUR2U,P6201486,Display,305,No,4
9VXUSPCK3B,O1085010,SEO,140,No,1
K4NICFHHQ3,O2912845,Direct,494,No,5
3V75472LUZ,P9990116,Paid Search,102,No,2
JR6CTUMOAN,P1342455,Display,157,No,1
TZWKRHL4PN,P1901729,Paid Search,153,No,2
GPFDGPFKBW,P1708353,Display,499,No,5
JKQDN0MPX9,O9555081,SEO,67,No,1
CD4RNUJD0D,P5438197,Display,92,No,1
H82AV6HK8P,P8408868,Display,131,Yes,1
RRUZKZE52E,O8716911,Referral,77,No,1
7RU2D2JGQF,P1733584,Paid Search,149,No,1
JUINCBNH9G,O6365027,SEO,127,No,2
KHFETXMNHH,P3740744,Paid Search,110,No,2
B54CWC2V9J,O5599010,Direct,127,Yes,1
CX7GIW3DN9,O5359444,Referral,145,No,3
S0IRSIM983,P1061128,Paid Search,165,No,2
QH6DME70UI,P3496533,Paid Search,159,No,1
JOBCS0KCD7,P1520447,Paid Search,149,No,3
Y5DR7RLCDE,P9890837,Paid Search,154,No,3
CCHQQKQ4B4,O1865665,Referral,78,No,2
33Y7RN9NTY,O9073155,SEO,83,No,1
F5ON8GMSIJ,P7903611,Display,96,No,1
D7UU2E91QM,O7905220,Direct,107,No,3
UI34TL0HX8,O2171220,SEO,148,Yes,1
OJ3TU60C60,P9874028,Display,64,No,2
4HWRHF4RRK,O7664793,Direct,124,Yes,3
HFNSD4X5JF,P1542416,Display,129,No,1
5VVAZ0A2JH,P9926464,Paid Search,90,Yes,2
VEM4H2FRFQ,P5012880,Paid Search,402,No,5
I5009HEL19,P4882775,Display,173,No,1
HTXIYSITEW,O1817475,Direct,171,Yes,1
J23VDZRL75,P3072848,Paid Search,546,No,5
1JQT72R498,O5440661,SEO,365,No,6
Z9937YY3MG,O5048648,Referral,147,No,2
HFLDQER1K9,O6726597,SEO,61,No,1
FE1CYPHMNE,O3077289,SEO,309,No,6
DKK9FB3SH8,P9535922,Paid Search,436,No,4
3AMR1SV2W1,O1652417,Direct,69,No,1
06SZIPIM7R,P3241328,Paid Search,65,Yes,1
A9D5WRKYZ8,O5921472,Referral,72,Yes,1
DECUOS5VDK,P8070714,Paid Search,562,No,5
TCX2HJ4F62,O8227863,SEO,157,Yes,3
NBYJFOU94E,P5355389,Display,158,No,2
EBTPKC1MFX,O4122607,Direct,137,No,1
1S9RWJQ2T3,O9874724,Referral,114,No,1
GZJ0624ASL,P1172107,Display,405,No,6
7RQ7Q38WWT,O2358909,Referral,103,Yes,2
W0P9WX9W6C,P8211740,Display,89,No,3
NAJPIOFM6W,P1783872,Paid Search,334,No,6
J9VLRIYUZH,O8700262,Direct,505,No,6
8N68YLKP8O,O9594270,SEO,492,No,6
9T3ABV8OH5,P7875718,Display,102,No,2
S20TCHT7OE,O2575602,Referral,168,No,1
FFXWSUPQSH,O7256327,SEO,134,No,2
3CZM3HNOB6,P2266201,Display,119,No,3
AVGQE7L0JA,O8181852,Referral,84,Yes,2
QJB0SIGYX2,O9802325,Direct,153,No,3
AB4FSO9MPN,O2440455,SEO,71,Yes,1
OPQKGO0PI0,O6930389,SEO,66,No,3
MVPCOB0K24,P8467357,Display,132,Yes,1
18MKIWFYS2,O3183867,Referral,578,No,4
AU0GNBVG4I,O3609535,Referral,383,No,4
GWPTRY0WKM,P7140550,Display,147,No,1
7VZKXF7RXG,P1805861,Paid Search,120,Yes,2
7A3NBGYE3P,P5527424,Paid Search,136,No,2
ABVVD9J3GU,O6543360,Direct,525,No,5
CK5W6S3AKZ,P1975586,Display,92,Yes,1
932XL0URPU,O9993601,Referral,77,No,3
5YW8M6I5VD,O1071637,Direct,161,No,1
9B201TY60B,O4592749,Direct,146,No,2
YAULD7YB1T,O2315743,SEO,122,No,2
VG12M0NBHU,O6253907,Referral,156,No,2
AN2TGMU85X,O3737608,SEO,576,No,5
8QDN82CK56,O8096307,Direct,136,No,1
FWOSCM34E8,P5143727,Paid Search,98,No,1
OEDJ7HVWA3,P7090739,Display,173,No,2
NXXK3KEIMU,P5448416,Display,104,No,2
AZBFQWUYDQ,O9973818,Referral,71,Yes,1
SLYMPH2OUS,O5707660,SEO,91,No,1
C8EAGXF48I,O7570925,Direct,65,No,2
XB2BZTIJCZ,P2290943,Display,78,No,1
96DFYWCF35,O5722053,SEO,133,No,2
LR6JHGIX10,O5806922,SEO,69,Yes,1
2EDY24GIFZ,O5721838,Referral,505,No,5
J7PCYEYP56,O6338812,SEO,471,No,5
RXVBIIYU9L,P4786729,Paid Search,118,Yes,1
RVGLRJ1GVK,P9536665,Paid Search,114,No,1
TZZ0AZI24N,O3803118,SEO,64,No,2
N2DPKBKQDT,P6908385,Display,519,No,4
5QE4FRK8FV,P6582069,Display,169,No,1
QBAQNZBWM1,P4796066,Display,166,No,1
899C2EXIK4,P2668400,Paid Search,94,No,3
RGQNWLFNEY,P3815665,Paid Search,174,No,1
8LIR0C3FTN,O3185544,SEO,165,No,1
MF03P9JCQR,O8164025,SEO,165,Yes,3
S3XE4FBF7Z,O5324258,Direct,125,No,1
RY2215LQWD,P6762864,Paid Search,402,No,5
4H4SKEP7GY,P6024608,Display,167,No,2
TOSDCST6O3,O9542221,Direct,153,No,2
HUGAXOU0LB,P2350236,Paid Search,97,No,3
RT3CV8RG4H,P2050884,Display,408,No,4
9UQJBMJA4P,O3137479,Referral,64,No,3
Z73WNP1J92,O5737950,Referral,115,No,1
VDLU6L4SHN,P6797240,Paid Search,104,Yes,1
MYBD1LHWY7,O8550456,Direct,61,Yes,3
8KB01WR5JY,P2618392,Display,128,Yes,1
KF595U9NFL,P7381134,Paid Search,499,No,6
81M8ZW08E3,P2830728,Display,136,Yes,1
YV5C7PM419,P3752552,Paid Search,150,No,3
EY2T3SR1CC,O3884039,Referral,72,Yes,3
J54YVMUE4F,P5501163,Paid Search,62,No,2
Q5B3H20E3O,O5636588,SEO,121,No,1
AZDFSJT4IG,O5524686,Referral,593,No,5
EU8XISM6SG,O6455896,SEO,100,No,1
SFOGX4AGMW,O9706577,Direct,63,No,2
X0KJAZAWOH,O3791830,Referral,131,Yes,2
QDDIEM6H0U,P4257103,Paid Search,112,No,2
BQRK7CQDJ5,O8366613,Direct,172,No,3
N90HKBONG1,P8955259,Paid Search,356,No,6
J06HCZAIIM,P6610421,Display,444,No,6
ZR6ONK2OUN,P1829393,Display,106,No,3
TJWNCIXBIQ,P8396387,Paid Search,102,No,1
05ZSWE4VVE,P2670609,Paid Search,147,No,2
2X1JC2FBP5,P1024344,Display,309,No,5
O11S4CEOOK,O7285599,Direct,150,No,3
CO1PIOZ5CH,P3976959,Display,143,No,2
