AdDate,CreativeID,ExposureID,AdFormat,Viewable,WasClicked,Conversion,SpendonExposure,RevenueGenerated
Mar-22,C0110,O4140209,Video,Yes,No,No,0,0
Oct-22,C0224,P9623086,Carousel,Yes,Yes,Yes,842,208
May-22,C0167,P1493680,Banner,No,No,No,690,0
Mar-22,C0064,O1564271,Banner,No,No,No,0,0
Apr-22,C0037,O3451617,Video,No,No,No,0,0
Jan-22,C0124,P4122450,Video,Yes,Yes,No,306,0
Feb-22,C0070,O4689985,Carousel,Yes,No,No,0,0
Sep-22,C0007,P2264855,Banner,Yes,Yes,No,515,0
Feb-22,C0102,P7917072,Video,Yes,No,No,702,0
Dec-22,C0068,O6054740,Video,Yes,No,No,0,0
May-22,C0109,P6056839,Carousel,Yes,No,No,187,0
Mar-22,C0126,P5706976,Carousel,Yes,Yes,No,336,0
Feb-22,C0206,P3249102,Video,Yes,Yes,No,383,0
Aug-22,C0061,P3596716,Carousel,No,No,No,582,0
Mar-22,C0160,P2310073,Carousel,Yes,Yes,No,749,0
Nov-22,C0068,O5458941,Banner,No,No,No,0,0
Jun-22,C0103,O1591074,Banner,No,No,No,0,0
Dec-22,C0022,P6532919,Video,No,No,No,117,0
Oct-22,C0138,O9940708,Video,Yes,No,No,0,0
Sep-22,C0250,O7829988,Video,No,No,No,0,0
Jul-22,C0196,O7921665,Carousel,Yes,Yes,Yes,0,753
Mar-22,C0009,O8634033,Carousel,No,No,No,0,0
Jan-22,C0190,P2162142,Video,Yes,Yes,No,559,0
Jul-22,C0078,O9198489,Carousel,No,No,No,0,0
Mar-22,C0005,O4173939,Banner,Yes,Yes,No,0,0
Jul-22,C0063,O5032212,Video,Yes,No,No,0,0
Dec-22,C0162,O4891219,Video,No,No,No,0,0
Feb-22,C0014,P3085268,Banner,No,No,No,512,0
Jun-22,C0167,P8687674,Video,No,No,No,411,0
Jan-22,C0104,O5824642,Carousel,No,No,No,0,0
Feb-22,C0058,O2797612,Banner,Yes,No,No,0,0
Oct-22,C0225,O6086978,Carousel,Yes,No,No,0,0
Dec-22,C0123,P4363699,Banner,No,No,No,103,0
Dec-22,C0138,P9358287,Carousel,No,No,No,898,0
May-22,C0027,P7560704,Banner,Yes,Yes,Yes,899,739
May-22,C0197,O9186243,Banner,Yes,Yes,Yes,0,468
Apr-22,C0152,P3914073,Banner,Yes,Yes,Yes,429,293
Jan-22,C0076,O8233607,Banner,Yes,Yes,Yes,0,325
Oct-22,C0188,O7908161,Carousel,No,No,No,0,0
Aug-22,C0059,P1095851,Carousel,No,No,No,631,0
Aug-22,C0119,P6157649,Carousel,No,No,No,607,0
Jan-22,C0170,O2673520,Banner,Yes,Yes,No,0,0
Nov-22,C0102,P1241927,Carousel,No,No,No,703,0
Feb-22,C0052,O3462014,Carousel,Yes,No,No,0,0
Sep-22,C0174,O5592387,Banner,No,No,No,0,0
Jan-22,C0133,P6089712,Carousel,No,No,No,681,0
Nov-22,C0008,O2335937,Carousel,Yes,No,No,0,0
May-22,C0215,P5208886,Banner,No,No,No,113,0
Feb-22,C0029,O5841458,Video,Yes,Yes,Yes,0,384
Jul-22,C0025,O7530215,Carousel,Yes,Yes,No,0,0
Oct-22,C0064,P6834474,Video,No,No,No,791,0
Nov-22,C0090,O4489968,Banner,No,No,No,0,0
May-22,C0131,P2351514,Banner,No,No,No,799,0
Aug-22,C0112,O2701646,Video,No,No,No,0,0
Apr-22,C0108,P4806396,Video,Yes,Yes,No,821,0
Feb-22,C0164,O1812334,Banner,No,No,No,0,0
Feb-22,C0091,P3433747,Video,No,No,No,131,0
Mar-22,C0076,P7222594,Video,Yes,Yes,No,358,0
Sep-22,C0066,O6429670,Banner,No,No,No,0,0
Apr-22,C0137,O6273850,Carousel,Yes,No,No,0,0
Oct-22,C0219,O7321259,Carousel,Yes,No,No,0,0
Apr-22,C0033,P8089740,Carousel,Yes,No,No,305,0
Dec-22,C0062,O9601991,Video,Yes,No,No,0,0
Feb-22,C0041,O9596820,Banner,Yes,Yes,Yes,0,264
Feb-22,C0190,P8236152,Carousel,Yes,Yes,Yes,707,726
Jun-22,C0043,O2044365,Carousel,No,No,No,0,0
Apr-22,C0214,O7095644,Banner,Yes,No,No,0,0
Aug-22,C0009,P2944770,Video,No,No,No,538,0
Nov-22,C0123,O6608260,Banner,Yes,No,No,0,0
Jan-22,C0222,P3456424,Carousel,Yes,Yes,Yes,546,303
Apr-22,C0147,O7338005,Video,Yes,No,No,0,0
May-22,C0213,P8179041,Banner,Yes,No,No,449,0
Sep-22,C0174,O7296948,Video,Yes,No,No,0,0
Dec-22,C0233,P5607760,Video,No,No,No,592,0
Sep-22,C0178,O7979767,Banner,Yes,No,No,0,0
Sep-22,C0122,O7002699,Banner,Yes,Yes,No,0,0
Dec-22,C0017,P6874509,Banner,Yes,Yes,Yes,386,743
Mar-22,C0072,O6935851,Video,Yes,No,No,0,0
Aug-22,C0154,P6626022,Video,No,No,No,516,0
Apr-22,C0116,O7259717,Banner,No,No,No,0,0
Aug-22,C0007,O1728824,Video,No,No,No,0,0
Jul-22,C0192,O8266771,Banner,Yes,Yes,Yes,0,722
Aug-22,C0204,O9740248,Banner,No,No,No,0,0
Nov-22,C0029,O9546855,Video,Yes,No,No,0,0
Oct-22,C0020,O8177276,Banner,No,No,No,0,0
Oct-22,C0027,O8732537,Banner,Yes,No,No,0,0
Aug-22,C0169,P8327003,Carousel,Yes,Yes,No,580,0
Jul-22,C0029,O2409194,Video,Yes,Yes,No,0,0
Dec-22,C0223,P4019150,Video,No,No,No,811,0
Oct-22,C0022,P6289505,Carousel,Yes,No,No,241,0
Oct-22,C0206,O5965171,Banner,Yes,Yes,Yes,0,177
Apr-22,C0024,P8876026,Banner,Yes,No,No,700,0
Jun-22,C0060,O7312749,Video,Yes,Yes,Yes,0,216
Jun-22,C0125,O3501532,Banner,No,No,No,0,0
Mar-22,C0144,O6270283,Banner,Yes,Yes,Yes,0,440
May-22,C0035,P6091018,Banner,No,No,No,748,0
Aug-22,C0028,P4461518,Video,Yes,No,No,770,0
Aug-22,C0086,O3817101,Banner,Yes,Yes,Yes,0,205
Mar-22,C0248,O2277228,Carousel,No,No,No,0,0
Apr-22,C0196,O1460378,Carousel,Yes,No,No,0,0
Aug-22,C0094,O2378642,Video,Yes,No,No,0,0
Feb-22,C0144,O5771712,Video,Yes,No,No,0,0
Feb-22,C0194,P9139391,Banner,Yes,Yes,No,891,0
Mar-22,C0246,O8325224,Video,No,No,No,0,0
Aug-22,C0248,O7373261,Video,No,No,No,0,0
Jan-22,C0098,O2413382,Banner,No,No,No,0,0
Mar-22,C0027,O2771510,Video,No,No,No,0,0
Jan-22,C0164,O5084950,Banner,Yes,No,No,0,0
Dec-22,C0221,P9008088,Banner,No,No,No,895,0
May-22,C0022,P5044914,Banner,No,No,No,143,0
Feb-22,C0152,P1310323,Carousel,No,No,No,565,0
Aug-22,C0084,P8531942,Banner,No,No,No,245,0
Jun-22,C0034,P5314802,Carousel,Yes,Yes,No,862,0
May-22,C0191,P4063111,Banner,No,No,No,293,0
Jul-22,C0042,O6056689,Banner,No,No,No,0,0
Apr-22,C0231,P9137589,Carousel,No,No,No,278,0
Oct-22,C0099,P1189203,Video,Yes,Yes,Yes,90,591
Oct-22,C0145,P8156279,Video,No,No,No,885,0
Jan-22,C0042,P9154817,Banner,Yes,No,No,760,0
Aug-22,C0210,P4702745,Video,No,No,No,371,0
Oct-22,C0064,P6617526,Video,No,No,No,191,0
Jul-22,C0019,O8036595,Video,No,No,No,0,0
May-22,C0222,P9472275,Banner,Yes,No,No,633,0
Mar-22,C0069,O1826059,Video,Yes,Yes,No,0,0
Aug-22,C0018,P7863164,Banner,Yes,No,No,759,0
Aug-22,C0058,O1174378,Banner,No,No,No,0,0
Jul-22,C0047,P8439278,Video,No,No,No,468,0
May-22,C0025,P3322673,Video,No,No,No,264,0
Dec-22,C0104,P7912851,Banner,No,No,No,254,0
Oct-22,C0173,O1311992,Banner,Yes,Yes,Yes,0,157
Oct-22,C0005,O6453372,Video,Yes,No,No,0,0
Feb-22,C0124,O3517364,Video,No,No,No,0,0
Feb-22,C0006,P2057627,Video,Yes,No,No,443,0
May-22,C0116,P1724310,Banner,No,No,No,655,0
Feb-22,C0210,P2946850,Carousel,No,No,No,762,0
Mar-22,C0225,P2634440,Carousel,No,No,No,711,0
Aug-22,C0248,O1536755,Video,No,No,No,0,0
Feb-22,C0020,P2411502,Video,No,No,No,644,0
Dec-22,C0221,P4931060,Video,No,No,No,757,0
Feb-22,C0053,O7700238,Carousel,No,No,No,0,0
Jan-22,C0123,O1223003,Carousel,No,No,No,0,0
Feb-22,C0137,O8372774,Video,No,No,No,0,0
May-22,C0136,P8177357,Carousel,Yes,Yes,No,606,0
Jul-22,C0109,O3279119,Banner,No,No,No,0,0
Nov-22,C0100,P9787060,Carousel,No,No,No,347,0
Dec-22,C0149,P5835506,Carousel,Yes,No,No,166,0
Dec-22,C0175,P1319230,Banner,Yes,Yes,Yes,219,600
Sep-22,C0015,O5343936,Carousel,Yes,No,No,0,0
Jul-22,C0132,P8908532,Carousel,No,No,No,762,0
Oct-22,C0062,O2914567,Carousel,Yes,No,No,0,0
Jan-22,C0249,O4908706,Video,No,No,No,0,0
Jul-22,C0120,P7921829,Banner,No,No,No,552,0
May-22,C0199,O2259559,Banner,No,No,No,0,0
Sep-22,C0002,P9899419,Carousel,No,No,No,885,0
Jun-22,C0094,O9947979,Banner,Yes,No,No,0,0
Apr-22,C0020,P8357780,Banner,Yes,Yes,Yes,803,473
May-22,C0050,P5313149,Carousel,Yes,No,No,666,0
Nov-22,C0062,P6258670,Carousel,Yes,Yes,Yes,138,186
Jul-22,C0019,O6647456,Banner,Yes,Yes,No,0,0
Mar-22,C0127,P4045212,Carousel,Yes,Yes,Yes,787,260
Jan-22,C0081,O6918153,Carousel,Yes,Yes,No,0,0
Jan-22,C0234,O8083831,Video,Yes,Yes,Yes,0,116
Aug-22,C0162,O5479255,Carousel,No,No,No,0,0
Dec-22,C0091,P1473859,Carousel,Yes,Yes,No,379,0
Apr-22,C0127,P6009766,Banner,No,No,No,131,0
Nov-22,C0044,O8882589,Video,No,No,No,0,0
Oct-22,C0051,O2682860,Carousel,Yes,No,No,0,0
Apr-22,C0143,P9789705,Banner,Yes,No,No,600,0
Feb-22,C0049,O4227519,Carousel,No,No,No,0,0
Feb-22,C0166,O7034351,Banner,No,No,No,0,0
Apr-22,C0220,O8144295,Video,No,No,No,0,0
Jul-22,C0097,O9508108,Video,Yes,Yes,Yes,0,295
Dec-22,C0171,O9135761,Carousel,Yes,No,No,0,0
Jun-22,C0175,O4046084,Video,Yes,No,No,0,0
Nov-22,C0184,P9261129,Carousel,Yes,Yes,Yes,450,406
Mar-22,C0016,P8517100,Carousel,Yes,No,No,450,0
Feb-22,C0218,O2398958,Carousel,No,No,No,0,0
Apr-22,C0141,P8784481,Banner,No,No,No,758,0
Jun-22,C0034,O8079566,Banner,Yes,Yes,Yes,0,317
Feb-22,C0143,P5079016,Video,Yes,No,No,467,0
Dec-22,C0191,O4252969,Video,No,No,No,0,0
Apr-22,C0143,O9263294,Carousel,No,No,No,0,0
Mar-22,C0207,P8178366,Video,No,No,No,688,0
Mar-22,C0020,O9127201,Carousel,Yes,Yes,Yes,0,201
Oct-22,C0065,P1117823,Banner,Yes,Yes,No,704,0
Nov-22,C0102,P9372800,Video,No,No,No,809,0
Oct-22,C0118,O1558682,Banner,No,No,No,0,0
Jan-22,C0036,O2185415,Video,No,No,No,0,0
Jun-22,C0245,O7629952,Carousel,Yes,No,No,0,0
Nov-22,C0152,O7676129,Carousel,Yes,No,No,0,0
Jul-22,C0109,O6583427,Banner,No,No,No,0,0
Dec-22,C0014,O8826978,Banner,Yes,No,No,0,0
Apr-22,C0133,O3849847,Video,No,No,No,0,0
Feb-22,C0129,O1619905,Banner,Yes,Yes,No,0,0
Mar-22,C0026,P3719603,Banner,Yes,No,No,277,0
Oct-22,C0235,P3435572,Banner,Yes,No,No,588,0
Feb-22,C0081,P9955228,Carousel,Yes,No,No,876,0
Jan-22,C0009,P7797677,Video,No,No,No,845,0
Jun-22,C0056,P9359369,Video,No,No,No,877,0
Aug-22,C0060,O5746129,Carousel,Yes,No,No,0,0
Aug-22,C0215,P1990870,Video,No,No,No,670,0
Nov-22,C0015,P8305290,Banner,Yes,No,No,747,0
Mar-22,C0095,P6035995,Carousel,No,No,No,173,0
Dec-22,C0084,P7598138,Video,No,No,No,302,0
Sep-22,C0155,O6670464,Video,Yes,Yes,No,0,0
Jul-22,C0221,O1581910,Banner,Yes,Yes,Yes,0,169
Jul-22,C0218,O1342480,Banner,Yes,Yes,Yes,0,212
Feb-22,C0095,O6671478,Banner,Yes,Yes,Yes,0,422
Apr-22,C0147,O2256737,Banner,No,No,No,0,0
Nov-22,C0151,O4683488,Banner,No,No,No,0,0
Sep-22,C0219,P9195364,Banner,No,No,No,629,0
Aug-22,C0208,O3345359,Banner,No,No,No,0,0
Jun-22,C0060,O1036417,Banner,Yes,Yes,No,0,0
Dec-22,C0101,P1130944,Banner,No,No,No,466,0
May-22,C0136,P1020304,Banner,No,No,No,284,0
Jan-22,C0018,O1221576,Video,No,No,No,0,0
Oct-22,C0008,O6165558,Carousel,Yes,No,No,0,0
Jan-22,C0084,P7414903,Video,Yes,Yes,Yes,799,180
Oct-22,C0076,O5369869,Carousel,No,No,No,0,0
Jan-22,C0024,P5888658,Banner,Yes,No,No,380,0
Apr-22,C0208,O4479957,Banner,Yes,Yes,No,0,0
May-22,C0149,P4154883,Carousel,No,No,No,462,0
Sep-22,C0225,P3392574,Banner,Yes,No,No,854,0
Jun-22,C0089,P6001733,Video,Yes,Yes,Yes,890,395
Dec-22,C0241,O9439755,Carousel,Yes,Yes,No,0,0
Nov-22,C0244,P2267001,Banner,Yes,No,No,676,0
Jun-22,C0119,P4599586,Video,Yes,Yes,Yes,770,260
Oct-22,C0100,O1304457,Banner,No,No,No,0,0
May-22,C0125,O3207692,Carousel,Yes,No,No,0,0
Jun-22,C0133,P7773110,Banner,No,No,No,118,0
May-22,C0107,O1375403,Video,Yes,No,No,0,0
Jan-22,C0230,P9843761,Video,No,No,No,485,0
Jul-22,C0137,O5701286,Video,No,No,No,0,0
Sep-22,C0046,P2837366,Video,No,No,No,704,0
Dec-22,C0124,P7879969,Banner,No,No,No,264,0
Jan-22,C0179,P4878075,Video,Yes,Yes,Yes,776,648
Nov-22,C0198,O5188702,Carousel,No,No,No,0,0
Nov-22,C0234,P6684395,Carousel,Yes,No,No,367,0
Feb-22,C0016,O2375051,Carousel,Yes,Yes,No,0,0
Jan-22,C0213,O2109916,Banner,No,No,No,0,0
Dec-22,C0089,O7309755,Carousel,Yes,No,No,0,0
Nov-22,C0183,P8218386,Carousel,Yes,No,No,887,0
Aug-22,C0180,P5095264,Carousel,Yes,No,No,306,0
Oct-22,C0089,O6237809,Carousel,Yes,No,No,0,0
Dec-22,C0037,O8575449,Video,Yes,Yes,No,0,0
Aug-22,C0220,P1902666,Banner,No,No,No,834,0
Feb-22,C0126,O4398999,Carousel,No,No,No,0,0
Aug-22,C0194,P7237986,Banner,Yes,No,No,591,0
Sep-22,C0063,O6501619,Video,No,No,No,0,0
Mar-22,C0171,O3342808,Banner,No,No,No,0,0
Mar-22,C0117,O1756666,Banner,Yes,No,No,0,0
Mar-22,C0017,P4849537,Carousel,Yes,Yes,No,242,0
Sep-22,C0009,O6828861,Carousel,Yes,No,No,0,0
Jan-22,C0175,O2220675,Carousel,Yes,No,No,0,0
Mar-22,C0214,P5718698,Carousel,No,No,No,343,0
Nov-22,C0234,P7290469,Video,No,No,No,246,0
Jul-22,C0034,P1101836,Carousel,Yes,No,No,237,0
Dec-22,C0240,O4307190,Banner,No,No,No,0,0
May-22,C0033,P1785491,Banner,No,No,No,346,0
Mar-22,C0214,P9380113,Banner,No,No,No,111,0
Jun-22,C0182,P4727436,Banner,No,No,No,428,0
Mar-22,C0200,O1300332,Carousel,Yes,No,No,0,0
Feb-22,C0034,P8996770,Video,Yes,No,No,202,0
Jul-22,C0097,P1607793,Carousel,No,No,No,779,0
Oct-22,C0183,P2571001,Banner,No,No,No,792,0
Oct-22,C0232,P2916628,Banner,No,No,No,443,0
Nov-22,C0034,O3401664,Video,Yes,No,No,0,0
Nov-22,C0001,O7733476,Carousel,Yes,Yes,No,0,0
Nov-22,C0047,O1391768,Carousel,Yes,Yes,Yes,0,813
Jul-22,C0163,O8591177,Banner,Yes,No,No,0,0
Mar-22,C0050,P2078833,Carousel,No,No,No,186,0
Nov-22,C0103,O8519272,Banner,No,No,No,0,0
Sep-22,C0052,P8273896,Video,Yes,No,No,484,0
Mar-22,C0115,O9060175,Video,Yes,Yes,No,0,0
Jul-22,C0190,P5824045,Carousel,No,No,No,588,0
Oct-22,C0122,P1087552,Banner,Yes,Yes,No,414,0
Oct-22,C0070,P3726359,Banner,No,No,No,456,0
Sep-22,C0001,P7015711,Carousel,Yes,Yes,No,519,0
Oct-22,C0067,O1912671,Carousel,Yes,Yes,Yes,0,315
Jan-22,C0050,O4796300,Carousel,No,No,No,0,0
Jun-22,C0107,P7263634,Video,Yes,No,No,99,0
Aug-22,C0218,P9885437,Video,Yes,No,No,821,0
Sep-22,C0013,P6411853,Banner,No,No,No,884,0
Sep-22,C0184,O7336868,Video,No,No,No,0,0
Jan-22,C0024,O6769047,Banner,Yes,Yes,No,0,0
Apr-22,C0045,P4176507,Carousel,No,No,No,163,0
Jan-22,C0195,O8443774,Video,Yes,Yes,Yes,0,418
Apr-22,C0131,O3034789,Video,Yes,Yes,No,0,0
Feb-22,C0249,P2806992,Carousel,No,No,No,179,0
Dec-22,C0038,P8392352,Carousel,Yes,No,No,787,0
Apr-22,C0064,O6595992,Carousel,No,No,No,0,0
Feb-22,C0112,O6743756,Video,Yes,No,No,0,0
Oct-22,C0123,P8259987,Banner,No,No,No,158,0
Apr-22,C0201,P2262679,Video,Yes,No,No,632,0
Nov-22,C0122,O8549482,Banner,No,No,No,0,0
Oct-22,C0196,P3462882,Carousel,Yes,No,No,759,0
Dec-22,C0137,P4800983,Video,Yes,No,No,99,0
Apr-22,C0173,P4618653,Video,Yes,Yes,No,646,0
Dec-22,C0232,P8966236,Banner,No,No,No,208,0
Aug-22,C0195,P6800480,Video,No,No,No,174,0
Oct-22,C0078,P3138406,Video,No,No,No,825,0
Jul-22,C0224,P3704928,Carousel,No,No,No,635,0
May-22,C0151,P4696831,Video,Yes,No,No,858,0
Aug-22,C0166,O7853289,Video,Yes,Yes,Yes,0,341
Oct-22,C0146,P6634444,Carousel,Yes,Yes,No,227,0
Jul-22,C0161,O5182236,Carousel,Yes,No,No,0,0
Dec-22,C0100,P2166791,Carousel,Yes,No,No,829,0
Sep-22,C0019,O4121711,Video,No,No,No,0,0
Oct-22,C0039,O2609655,Carousel,No,No,No,0,0
Jul-22,C0155,P7983294,Carousel,Yes,Yes,No,817,0
Mar-22,C0098,P7480492,Banner,No,No,No,802,0
Aug-22,C0247,O9578319,Banner,No,No,No,0,0
Sep-22,C0160,P1988152,Banner,Yes,Yes,Yes,782,320
Sep-22,C0151,O6570193,Banner,No,No,No,0,0
Sep-22,C0138,O2702215,Carousel,Yes,No,No,0,0
May-22,C0150,O4244552,Banner,Yes,No,No,0,0
Oct-22,C0074,P7627224,Carousel,Yes,No,No,723,0
Aug-22,C0210,O6436415,Carousel,No,No,No,0,0
Nov-22,C0228,O8208175,Video,Yes,No,No,0,0
May-22,C0125,O1165671,Video,No,No,No,0,0
Apr-22,C0183,P1679997,Video,No,No,No,124,0
Jun-22,C0068,P4328216,Banner,No,No,No,827,0
Oct-22,C0189,O5244512,Banner,No,No,No,0,0
Dec-22,C0246,O8641228,Banner,Yes,No,No,0,0
Feb-22,C0107,O9851862,Carousel,Yes,Yes,No,0,0
Aug-22,C0091,P6526289,Video,Yes,Yes,No,802,0
Nov-22,C0032,P5410034,Banner,No,No,No,856,0
Nov-22,C0199,P2488840,Video,No,No,No,340,0
Aug-22,C0112,O9103535,Video,No,No,No,0,0
Mar-22,C0241,P3127981,Carousel,Yes,No,No,453,0
Feb-22,C0055,O6110823,Video,No,No,No,0,0
Aug-22,C0098,O1292203,Video,No,No,No,0,0
Sep-22,C0175,O2275187,Carousel,Yes,No,No,0,0
Sep-22,C0037,O5392583,Banner,Yes,No,No,0,0
Nov-22,C0180,O5541229,Banner,Yes,Yes,Yes,0,638
Mar-22,C0197,P4457115,Banner,Yes,Yes,Yes,878,729
Aug-22,C0238,O4326985,Video,No,No,No,0,0
Sep-22,C0067,O3212695,Banner,No,No,No,0,0
Jan-22,C0137,O2229450,Carousel,No,No,No,0,0
Aug-22,C0230,O8676586,Carousel,No,No,No,0,0
Sep-22,C0156,P7550396,Video,Yes,No,No,580,0
Oct-22,C0017,O5156188,Carousel,Yes,Yes,Yes,0,112
Sep-22,C0060,O3049090,Carousel,No,No,No,0,0
Nov-22,C0014,P5477725,Video,Yes,No,No,585,0
Sep-22,C0116,O6610813,Carousel,Yes,No,No,0,0
Jul-22,C0090,P1705373,Banner,Yes,No,No,895,0
Mar-22,C0033,O8023370,Banner,No,No,No,0,0
Apr-22,C0144,O1959658,Video,No,No,No,0,0
Feb-22,C0027,P9488379,Video,Yes,Yes,No,872,0
Sep-22,C0214,P4407967,Video,No,No,No,847,0
May-22,C0103,O1538799,Banner,Yes,Yes,Yes,0,823
May-22,C0023,O5553908,Video,Yes,Yes,No,0,0
Dec-22,C0106,O7997845,Banner,Yes,Yes,No,0,0
Jan-22,C0112,O5272169,Video,Yes,No,No,0,0
Mar-22,C0220,O7887904,Carousel,Yes,Yes,Yes,0,564
Mar-22,C0132,O1546733,Banner,Yes,No,No,0,0
Aug-22,C0125,O5465673,Banner,No,No,No,0,0
Oct-22,C0155,O7531431,Carousel,Yes,No,No,0,0
Sep-22,C0112,P9379057,Carousel,No,No,No,282,0
Jan-22,C0185,O1370852,Banner,Yes,No,No,0,0
May-22,C0203,O3832193,Video,Yes,No,No,0,0
Nov-22,C0134,O8888872,Carousel,No,No,No,0,0
Jun-22,C0240,P7327277,Video,Yes,No,No,660,0
Dec-22,C0140,O1199887,Video,Yes,Yes,No,0,0
Oct-22,C0219,P5743693,Banner,Yes,Yes,No,632,0
Feb-22,C0204,O6419159,Banner,Yes,Yes,Yes,0,827
Jul-22,C0152,O1985634,Carousel,Yes,No,No,0,0
Jun-22,C0145,O8329715,Video,No,No,No,0,0
Oct-22,C0073,O3924172,Banner,Yes,No,No,0,0
May-22,C0184,P3014326,Carousel,Yes,Yes,Yes,520,457
Nov-22,C0241,O9875210,Video,No,No,No,0,0
Apr-22,C0149,O4725753,Video,Yes,No,No,0,0
Jul-22,C0116,O8206586,Video,Yes,No,No,0,0
Mar-22,C0158,O6834363,Carousel,Yes,No,No,0,0
Aug-22,C0087,P3462955,Banner,No,No,No,374,0
Nov-22,C0082,P8436356,Banner,Yes,Yes,No,690,0
Aug-22,C0156,P9117963,Video,Yes,Yes,Yes,529,208
Nov-22,C0038,P4838874,Carousel,No,No,No,684,0
Jul-22,C0062,P3663907,Video,Yes,No,No,556,0
May-22,C0052,O8158928,Video,Yes,No,No,0,0
Sep-22,C0008,O6510645,Video,Yes,No,No,0,0
Aug-22,C0040,P5728620,Video,No,No,No,299,0
Mar-22,C0060,P8640026,Banner,Yes,No,No,397,0
Aug-22,C0011,O4836637,Video,No,No,No,0,0
Aug-22,C0091,P4691963,Banner,No,No,No,704,0
Jan-22,C0041,P6066265,Banner,Yes,Yes,No,261,0
Jun-22,C0208,O2686792,Banner,Yes,No,No,0,0
Jun-22,C0120,P3636628,Carousel,Yes,Yes,Yes,92,756
Feb-22,C0065,O8185434,Banner,Yes,Yes,Yes,0,884
Jan-22,C0031,O8428402,Carousel,No,No,No,0,0
Sep-22,C0112,O1356485,Carousel,No,No,No,0,0
Feb-22,C0127,P6886675,Banner,Yes,No,No,885,0
Sep-22,C0142,O2831568,Banner,Yes,No,No,0,0
Feb-22,C0132,O7469876,Video,No,No,No,0,0
Sep-22,C0045,O7896383,Video,No,No,No,0,0
Oct-22,C0134,P9180932,Video,Yes,No,No,235,0
Nov-22,C0030,O3406428,Banner,No,No,No,0,0
Jul-22,C0216,O9203834,Video,No,No,No,0,0
May-22,C0016,P5143086,Carousel,Yes,Yes,No,599,0
Jan-22,C0007,O1225823,Carousel,Yes,Yes,Yes,0,333
Jun-22,C0086,O1985294,Carousel,Yes,No,No,0,0
Nov-22,C0184,O2855657,Banner,Yes,Yes,No,0,0
Mar-22,C0074,P8004525,Video,Yes,Yes,Yes,523,576
May-22,C0248,O8408488,Carousel,Yes,No,No,0,0
Nov-22,C0160,O6176420,Banner,No,No,No,0,0
Apr-22,C0222,P1985750,Banner,No,No,No,194,0
Oct-22,C0169,O9355031,Carousel,Yes,No,No,0,0
Dec-22,C0091,O3857065,Banner,No,No,No,0,0
Apr-22,C0119,O6499438,Banner,Yes,Yes,Yes,0,539
Nov-22,C0062,O6083503,Banner,No,No,No,0,0
Aug-22,C0199,P2560051,Banner,No,No,No,743,0
Oct-22,C0014,P8711326,Carousel,No,No,No,862,0
Jul-22,C0091,P9879655,Banner,Yes,Yes,No,450,0
Aug-22,C0117,O1500455,Video,No,No,No,0,0
Mar-22,C0157,P7240898,Video,Yes,Yes,No,153,0
Apr-22,C0236,P2579606,Video,No,No,No,283,0
Mar-22,C0031,O9074926,Video,No,No,No,0,0
Oct-22,C0101,O9480309,Video,Yes,No,No,0,0
Feb-22,C0140,O7685890,Video,Yes,No,No,0,0
Jul-22,C0152,P4964406,Carousel,No,No,No,680,0
Oct-22,C0241,O5272914,Video,Yes,Yes,No,0,0
May-22,C0220,P4637651,Banner,Yes,Yes,No,728,0
Jan-22,C0188,O5333703,Carousel,Yes,No,No,0,0
Nov-22,C0130,O8396526,Carousel,Yes,Yes,Yes,0,299
Sep-22,C0115,O8666669,Banner,No,No,No,0,0
Jul-22,C0242,O6928729,Carousel,Yes,No,No,0,0
Jul-22,C0075,O7160277,Banner,No,No,No,0,0
Feb-22,C0022,P7304074,Carousel,No,No,No,553,0
Apr-22,C0088,P4973724,Banner,No,No,No,283,0
Feb-22,C0094,O4572735,Banner,No,No,No,0,0
Sep-22,C0058,P8222341,Banner,Yes,Yes,Yes,131,400
Jun-22,C0163,O8993548,Carousel,No,No,No,0,0
Aug-22,C0095,P4160615,Banner,No,No,No,226,0
May-22,C0060,P1269133,Banner,No,No,No,705,0
Jul-22,C0038,O6593581,Video,No,No,No,0,0
Jan-22,C0115,O6453635,Banner,Yes,Yes,Yes,0,546
Mar-22,C0119,O1523359,Banner,Yes,Yes,No,0,0
Jul-22,C0157,P5995279,Video,Yes,Yes,No,375,0
Feb-22,C0075,O3553276,Video,Yes,Yes,Yes,0,581
Apr-22,C0155,P5188279,Banner,No,No,No,671,0
Jul-22,C0163,P2164428,Carousel,Yes,No,No,674,0
Aug-22,C0099,O4120566,Video,Yes,Yes,No,0,0
Feb-22,C0239,P1892193,Video,Yes,No,No,757,0
Sep-22,C0082,P7110730,Video,No,No,No,715,0
Jun-22,C0191,O7780423,Carousel,No,No,No,0,0
Feb-22,C0197,O9086275,Banner,Yes,Yes,No,0,0
Feb-22,C0122,O7814774,Carousel,No,No,No,0,0
Sep-22,C0173,O3901966,Carousel,Yes,No,No,0,0
Nov-22,C0156,O8191449,Video,No,No,No,0,0
Oct-22,C0216,P3624794,Carousel,No,No,No,418,0
Mar-22,C0025,P8778316,Video,No,No,No,881,0
Feb-22,C0002,P8046577,Video,No,No,No,342,0
Oct-22,C0233,P4636251,Carousel,Yes,No,No,605,0
Dec-22,C0146,O2206411,Carousel,No,No,No,0,0
