UserID,ExposureID,SegmentType,Age,Gender,Income,OperatingSystem,Device,Browser,Location(DMA)
UoQaQ,O4758400,1P Audience,25,Female,57439,macOS,Desktop,Microsoft Edge,"Salt Lake City, Utah"
U5QXd,O6167103,3P Audience,24,Male,43778,macOS,Laptop,Microsoft Edge,"Provo, Utah"
UGUtZ,O5785431,3P Audience,38,Female,113760,macOS,Desktop,Microsoft Edge,"West Valley City, Utah"
U8Xj0,P2338428,3P Audience,51,Male,146835,Windows,Desktop,Microsoft Edge,"Salt Lake City, Utah"
UE2mz,O5261862,3P Audience,24,Female,51123,iOS,Tablet,Safari,"Salt Lake City, Utah"
UxVfL,P9914245,3P Audience,39,Male,110647,macOS,Laptop,Microsoft Edge,"West Valley City, Utah"
UOfq2,P9626314,3P Audience,43,Female,111034,iOS,Smartphone,Safari,"West Valley City, Utah"
UssvK,O5003835,3P Audience,41,Female,93039,Android,Smartphone,Microsoft Edge,"Provo, Utah"
UBbbN,O7961526,1P Audience,24,Female,55903,iOS,Smartphone,Safari,"West Valley City, Utah"
UngVf,P3817524,Custom Audience,46,Male,146332,Android,Tablet,Microsoft Edge,"Provo, Utah"
Us5Pi,O5821482,3P Audience,26,Male,67770,Windows,Desktop,Microsoft Edge,"Provo, Utah"
UnXUb,O8675988,Custom Audience,29,Male,66323,iOS,Tablet,Safari,"Provo, Utah"
UaZR2,P9750480,1P Audience,25,Female,49072,Windows,Desktop,Microsoft Edge,"West Valley City, Utah"
U5jlV,O8190498,3P Audience,49,Female,120735,Linux,Laptop,Mozilla Firefox,"Salt Lake City, Utah"
UhnVO,P4345323,3P Audience,17,Female,48398,iOS,Smartphone,Safari,"Provo, Utah"
U5oNM,P1357501,1P Audience,47,Male,145209,macOS,Laptop,Microsoft Edge,"Provo, Utah"
UWCAD,P9180211,1P Audience,20,Male,47477,Windows,Laptop,Microsoft Edge,"Provo, Utah"
UHiKJ,P9383007,1P Audience,30,Male,64954,iOS,Tablet,Safari,"Salt Lake City, Utah"
U5jlV,O9178929,1P Audience,49,Female,120735,iOS,Tablet,Safari,"Salt Lake City, Utah"
U57fo,O8346366,3P Audience,17,Male,43145,iOS,Tablet,Safari,"Salt Lake City, Utah"
UYo0N,P3118924,1P Audience,38,Male,87476,Android,Tablet,Microsoft Edge,"West Valley City, Utah"
UG3th,P1607743,1P Audience,41,Female,105515,Linux,Laptop,Mozilla Firefox,"Salt Lake City, Utah"
UMPt0,P4277348,3P Audience,42,Female,84054,iOS,Smartphone,Safari,"Provo, Utah"
UBbbN,P4953070,Custom Audience,24,Female,55903,Windows,Desktop,Microsoft Edge,"Provo, Utah"
U1g5a,O5383365,1P Audience,36,Male,86784,iOS,Tablet,Safari,"Provo, Utah"
Ug6Vb,P7003073,Custom Audience,38,Female,102684,Linux,Laptop,Mozilla Firefox,"Salt Lake City, Utah"
U0RBU,P5522125,1P Audience,23,Male,41151,iOS,Smartphone,Safari,"Salt Lake City, Utah"
UwWPO,P9341282,3P Audience,30,Male,73841,Windows,Laptop,Microsoft Edge,"Salt Lake City, Utah"
UlwjI,O9181750,1P Audience,23,Female,53493,Windows,Desktop,Microsoft Edge,"Salt Lake City, Utah"
U8Xj0,O8881120,3P Audience,51,Male,146835,Android,Smartphone,Microsoft Edge,"Salt Lake City, Utah"
Uqny3,P8665303,Custom Audience,52,Female,141865,iOS,Smartphone,Safari,"Provo, Utah"
Ueua6,O6882648,Custom Audience,38,Male,99435,Windows,Desktop,Microsoft Edge,"West Valley City, Utah"
UWx7r,P5373257,3P Audience,37,Female,105520,Linux,Laptop,Mozilla Firefox,"West Valley City, Utah"
UUsrm,P2477640,Custom Audience,22,Female,51420,Windows,Desktop,Microsoft Edge,"San Antonio, Texas"
U3j5r,O7412484,Custom Audience,52,Male,160387,macOS,Desktop,Microsoft Edge,"Houston, Texas"
UmBfu,P9479474,1P Audience,43,Female,114886,Windows,Desktop,Microsoft Edge,"Dallas, Texas"
Ubi1F,P3258360,1P Audience,29,Male,75621,macOS,Laptop,Microsoft Edge,"San Antonio, Texas"
UPv1f,P3354286,1P Audience,26,Male,79737,Android,Tablet,Microsoft Edge,"Dallas, Texas"
UwybE,O3947226,3P Audience,29,Female,69492,iOS,Smartphone,Safari,"Dallas, Texas"
Uiekv,O2633778,3P Audience,20,Male,51232,Android,Tablet,Microsoft Edge,"Houston, Texas"
UroL6,P1402651,Custom Audience,34,Male,74668,Windows,Laptop,Microsoft Edge,"San Antonio, Texas"
UPhOd,P7173337,3P Audience,17,Female,54779,macOS,Desktop,Microsoft Edge,"Dallas, Texas"
UlU1Q,O1256751,Custom Audience,41,Male,90663,macOS,Desktop,Microsoft Edge,"Dallas, Texas"
UYing,P9300542,Custom Audience,20,Male,59094,macOS,Desktop,Microsoft Edge,"Houston, Texas"
UMPt0,O7772187,1P Audience,42,Female,84054,Android,Smartphone,Microsoft Edge,"San Antonio, Texas"
UYing,O7108987,Custom Audience,20,Male,59094,macOS,Desktop,Microsoft Edge,"Houston, Texas"
UOfq2,P3835198,1P Audience,43,Female,111034,macOS,Desktop,Microsoft Edge,"San Antonio, Texas"
Ul9MF,O8016145,1P Audience,47,Male,149159,macOS,Laptop,Microsoft Edge,"Dallas, Texas"
UwCuW,O3559405,1P Audience,27,Male,66577,macOS,Desktop,Microsoft Edge,"Dallas, Texas"
UoQaQ,O5186593,Custom Audience,25,Female,57439,Linux,Laptop,Mozilla Firefox,"Houston, Texas"
UYuan,O9500136,3P Audience,43,Female,101081,Windows,Laptop,Microsoft Edge,"Houston, Texas"
U0RBU,P3495698,Custom Audience,23,Male,41151,iOS,Tablet,Safari,"Dallas, Texas"
Uj7gg,P8591302,3P Audience,24,Female,45632,Windows,Desktop,Microsoft Edge,"Houston, Texas"
UwCuW,P7980244,1P Audience,27,Male,66577,Android,Tablet,Microsoft Edge,"Dallas, Texas"
UHeJ3,O5438797,Custom Audience,51,Male,165699,Linux,Laptop,Mozilla Firefox,"Dallas, Texas"
UnXUb,O8248001,Custom Audience,29,Male,66323,Android,Tablet,Microsoft Edge,"San Antonio, Texas"
UqdkV,P8613929,Custom Audience,28,Female,76242,Linux,Laptop,Mozilla Firefox,"Dallas, Texas"
UCTiX,P3299486,Custom Audience,24,Male,42682,iOS,Smartphone,Safari,"Dallas, Texas"
UoXBT,O6088878,Custom Audience,23,Male,40069,macOS,Laptop,Microsoft Edge,"Dallas, Texas"
Udgvb,P2697371,3P Audience,35,Female,75591,iOS,Smartphone,Safari,"Houston, Texas"
ULtyg,P4022564,1P Audience,52,Male,170732,iOS,Smartphone,Safari,"Houston, Texas"
U2rmb,O9567412,1P Audience,22,Female,59921,Android,Tablet,Microsoft Edge,"Houston, Texas"
UThrz,P4957583,1P Audience,39,Male,81955,Android,Tablet,Microsoft Edge,"San Antonio, Texas"
UEJZu,P3295499,Custom Audience,23,Male,49485,iOS,Smartphone,Safari,"Houston, Texas"
USpvr,O1319600,Custom Audience,42,Male,112890,Android,Tablet,Microsoft Edge,"San Antonio, Texas"
UuRcC,P8767985,Custom Audience,29,Male,74535,Linux,Laptop,Mozilla Firefox,"Houston, Texas"
U9JGv,P6469564,Custom Audience,46,Male,160010,iOS,Tablet,Safari,"San Antonio, Texas"
UAa8F,O3027733,Custom Audience,46,Male,130888,Windows,Desktop,Microsoft Edge,"San Antonio, Texas"
UoQaQ,P5369778,1P Audience,25,Female,57439,macOS,Laptop,Microsoft Edge,"Dallas, Texas"
UV3YW,P2947136,1P Audience,47,Male,183002,Windows,Desktop,Microsoft Edge,"Houston, Texas"
UI8Oc,P5289858,3P Audience,52,Female,147877,Android,Tablet,Microsoft Edge,"Houston, Texas"
U81Pd,P2569187,3P Audience,23,Male,44729,Linux,Laptop,Mozilla Firefox,"Houston, Texas"
UKfGV,P5259415,3P Audience,18,Male,48469,macOS,Laptop,Microsoft Edge,"Dallas, Texas"
UnUmB,P4953001,Custom Audience,25,Male,41230,Windows,Laptop,Microsoft Edge,"San Antonio, Texas"
UK35V,P1110789,1P Audience,16,Male,59787,Windows,Laptop,Microsoft Edge,"San Antonio, Texas"
UhnVO,O2234410,Custom Audience,17,Female,48398,macOS,Desktop,Microsoft Edge,"Dallas, Texas"
UJx9D,O6649516,Custom Audience,28,Female,64483,Android,Smartphone,Microsoft Edge,"Dallas, Texas"
UFg5H,P2428415,1P Audience,31,Male,60613,Windows,Desktop,Microsoft Edge,"Dallas, Texas"
UzKuH,O3687267,Custom Audience,30,Female,60942,Windows,Desktop,Microsoft Edge,"Houston, Texas"
UnHzb,O8362452,3P Audience,44,Female,106452,Windows,Desktop,Microsoft Edge,"San Antonio, Texas"
Udrwy,P9607922,Custom Audience,36,Female,92999,Windows,Laptop,Microsoft Edge,"Dallas, Texas"
UF6JK,P2824353,3P Audience,41,Male,118641,macOS,Desktop,Microsoft Edge,"San Antonio, Texas"
UOfq2,P7138734,1P Audience,43,Female,111034,Android,Smartphone,Microsoft Edge,"Houston, Texas"
UI2ck,O2379201,Custom Audience,37,Male,95440,iOS,Smartphone,Safari,"Dallas, Texas"
U81Pd,O7769484,1P Audience,23,Male,44729,Android,Tablet,Microsoft Edge,"Dallas, Texas"
UJ0tZ,P8666968,3P Audience,49,Female,171009,Windows,Desktop,Microsoft Edge,"Houston, Texas"
Um489,O1362976,1P Audience,18,Female,44390,iOS,Smartphone,Safari,"Dallas, Texas"
UI2ck,P8343825,1P Audience,37,Male,95440,iOS,Tablet,Safari,"Houston, Texas"
UxFzO,P6235208,1P Audience,20,Female,43739,iOS,Tablet,Safari,"Dallas, Texas"
UL8tI,O5270879,Custom Audience,37,Female,100750,Windows,Desktop,Microsoft Edge,"San Antonio, Texas"
UL8tI,O8739851,1P Audience,37,Female,100750,iOS,Tablet,Safari,"San Antonio, Texas"
UFwqa,O5297362,3P Audience,20,Male,54319,iOS,Smartphone,Safari,"Houston, Texas"
UFt3J,P1141864,Custom Audience,37,Male,84787,Windows,Desktop,Microsoft Edge,"Dallas, Texas"
U5QXd,O5546701,1P Audience,24,Male,43778,Android,Smartphone,Microsoft Edge,"Dallas, Texas"
USk9P,P5915282,1P Audience,41,Male,93719,Linux,Laptop,Mozilla Firefox,"San Antonio, Texas"
U2cUh,O7608962,Custom Audience,30,Female,70526,iOS,Smartphone,Safari,"Dallas, Texas"
UCmPl,O8911318,Custom Audience,43,Female,101827,Android,Smartphone,Microsoft Edge,"Houston, Texas"
UryTS,P3401196,1P Audience,34,Female,79602,iOS,Smartphone,Safari,"Houston, Texas"
UOm7g,P1096994,Custom Audience,24,Male,53574,Windows,Desktop,Microsoft Edge,"San Antonio, Texas"
Um489,P3823422,Custom Audience,18,Female,44390,iOS,Tablet,Safari,"Dallas, Texas"
UKfGV,O1643740,3P Audience,18,Male,48469,Windows,Laptop,Microsoft Edge,"San Antonio, Texas"
UdkDQ,P9289299,3P Audience,35,Male,60995,Windows,Laptop,Microsoft Edge,"Dallas, Texas"
U3kcn,O9274468,1P Audience,40,Male,96519,Android,Tablet,Microsoft Edge,"San Antonio, Texas"
U1jqe,P3272241,1P Audience,43,Female,87520,Linux,Laptop,Mozilla Firefox,"San Antonio, Texas"
UdRsh,O4382081,1P Audience,34,Male,65032,iOS,Smartphone,Safari,"Houston, Texas"
U2rmb,O5323669,1P Audience,22,Female,59921,iOS,Tablet,Safari,"San Antonio, Texas"
UBg35,P4122305,Custom Audience,36,Male,81438,Linux,Laptop,Mozilla Firefox,"Dallas, Texas"
Uqt30,P2461879,3P Audience,51,Male,142003,iOS,Tablet,Safari,"Dallas, Texas"
UskgJ,O7997494,1P Audience,45,Male,119994,iOS,Tablet,Safari,"Dallas, Texas"
UsPOi,O6267762,Custom Audience,25,Female,53018,macOS,Laptop,Microsoft Edge,"San Antonio, Texas"
UN7Ek,P9326710,3P Audience,44,Male,98607,macOS,Desktop,Microsoft Edge,"Houston, Texas"
Ua56x,P1767032,Custom Audience,29,Female,79375,macOS,Desktop,Microsoft Edge,"Houston, Texas"
Ud64r,O1342916,1P Audience,31,Female,67847,Windows,Laptop,Microsoft Edge,"Dallas, Texas"
U0jMK,O8041126,3P Audience,23,Female,44965,iOS,Tablet,Safari,"Houston, Texas"
UEUzr,P9297450,Custom Audience,42,Male,116281,Android,Smartphone,Microsoft Edge,"San Antonio, Texas"
UqD1K,P9387182,1P Audience,45,Female,105575,iOS,Smartphone,Safari,"San Antonio, Texas"
UBcEl,P9224738,Custom Audience,25,Female,45708,iOS,Smartphone,Safari,"Dallas, Texas"
Ufnxw,O6745196,1P Audience,24,Male,42199,Windows,Desktop,Microsoft Edge,"Dallas, Texas"
Um2Ml,P8683216,Custom Audience,35,Female,69304,Android,Tablet,Microsoft Edge,"Dallas, Texas"
Uixl5,O2821638,1P Audience,32,Female,76266,iOS,Tablet,Safari,"San Antonio, Texas"
UKHvK,P3002421,1P Audience,36,Male,80395,iOS,Tablet,Safari,"Dallas, Texas"
U1VrK,P2084112,Custom Audience,46,Male,136127,Windows,Laptop,Microsoft Edge,"Houston, Texas"
UrcoB,P1714510,1P Audience,43,Female,119454,iOS,Tablet,Safari,"Houston, Texas"
UskgJ,O8401003,Custom Audience,45,Male,119994,iOS,Tablet,Safari,"San Antonio, Texas"
UAa8F,P9643143,3P Audience,46,Male,130888,iOS,Tablet,Safari,"Houston, Texas"
U4yAI,O6748148,3P Audience,33,Female,66019,iOS,Tablet,Safari,"Dallas, Texas"
UezQD,P2852556,1P Audience,46,Female,147413,iOS,Tablet,Safari,"Houston, Texas"
U41Ul,O5095594,1P Audience,37,Male,80595,macOS,Desktop,Microsoft Edge,"San Antonio, Texas"
UsF39,P9873062,Custom Audience,31,Female,72226,iOS,Tablet,Safari,"Houston, Texas"
UKfGV,O7868686,Custom Audience,18,Male,48469,iOS,Smartphone,Safari,"Houston, Texas"
U81Pd,P2712462,3P Audience,23,Male,44729,Android,Tablet,Microsoft Edge,"San Antonio, Texas"
U9JGv,P7197821,3P Audience,46,Male,160010,Android,Smartphone,Microsoft Edge,"San Antonio, Texas"
U7odd,P4323083,Custom Audience,46,Male,143370,macOS,Desktop,Microsoft Edge,"San Antonio, Texas"
URZQA,P5505784,3P Audience,47,Male,164612,macOS,Laptop,Microsoft Edge,"Nashville, Tennessee"
UhJ4E,O5374400,3P Audience,20,Female,53369,Android,Smartphone,Microsoft Edge,"Knoxville, Tennessee"
UGXFt,O5221434,Custom Audience,22,Female,46077,macOS,Laptop,Microsoft Edge,"Memphis, Tennessee"
UWCAD,O1380314,1P Audience,20,Male,47477,macOS,Laptop,Microsoft Edge,"Knoxville, Tennessee"
UqzWt,P9487540,3P Audience,25,Female,41152,Android,Smartphone,Microsoft Edge,"Memphis, Tennessee"
UcJXH,P8110556,Custom Audience,29,Female,60675,iOS,Smartphone,Safari,"Memphis, Tennessee"
UuRcC,O1231045,Custom Audience,29,Male,74535,Android,Tablet,Microsoft Edge,"Nashville, Tennessee"
UqGLc,P3548099,Custom Audience,31,Male,71061,Linux,Laptop,Mozilla Firefox,"Knoxville, Tennessee"
U2xNU,O9531348,1P Audience,16,Female,50997,Android,Smartphone,Microsoft Edge,"Memphis, Tennessee"
U35su,P4427836,Custom Audience,48,Female,134841,Android,Smartphone,Microsoft Edge,"Knoxville, Tennessee"
UkyH1,O2021600,Custom Audience,41,Female,84417,Windows,Desktop,Microsoft Edge,"Memphis, Tennessee"
UAFG7,O8399031,3P Audience,25,Male,56870,iOS,Tablet,Safari,"Knoxville, Tennessee"
UN9nF,P4671721,3P Audience,18,Male,42337,Windows,Desktop,Microsoft Edge,"Nashville, Tennessee"
UEc37,O9072960,3P Audience,40,Female,87442,Android,Smartphone,Microsoft Edge,"Memphis, Tennessee"
UFt3J,P2977701,Custom Audience,37,Male,84787,Windows,Laptop,Microsoft Edge,"Nashville, Tennessee"
U9FsX,O3278829,Custom Audience,33,Male,76189,Android,Tablet,Microsoft Edge,"Memphis, Tennessee"
U329v,P7116554,3P Audience,38,Male,83147,Windows,Laptop,Microsoft Edge,"Knoxville, Tennessee"
UCmPl,P5940684,Custom Audience,43,Female,101827,Android,Tablet,Microsoft Edge,"Memphis, Tennessee"
Uzc8L,P2913672,1P Audience,20,Female,48661,Android,Smartphone,Microsoft Edge,"Memphis, Tennessee"
UDESq,O5859860,1P Audience,18,Female,49499,iOS,Smartphone,Safari,"Memphis, Tennessee"
Ufnxw,O5244805,Custom Audience,24,Male,42199,Windows,Laptop,Microsoft Edge,"Nashville, Tennessee"
U9RjW,O1389521,1P Audience,48,Female,120087,Android,Tablet,Microsoft Edge,"Memphis, Tennessee"
UK6gi,O3874782,1P Audience,46,Female,158374,Windows,Desktop,Microsoft Edge,"Memphis, Tennessee"
UTPRq,O7988345,3P Audience,28,Male,71027,Android,Smartphone,Microsoft Edge,"Memphis, Tennessee"
UwybE,O5866410,1P Audience,29,Female,69492,Windows,Laptop,Microsoft Edge,"Nashville, Tennessee"
UBeqm,O6527854,Custom Audience,37,Female,81028,iOS,Smartphone,Safari,"Nashville, Tennessee"
UKzuo,P2174549,Custom Audience,18,Male,41479,iOS,Smartphone,Safari,"Memphis, Tennessee"
UxFzO,O4494628,3P Audience,20,Female,43739,macOS,Desktop,Microsoft Edge,"Nashville, Tennessee"
UHz3j,P2286711,3P Audience,20,Female,48999,Windows,Desktop,Microsoft Edge,"Knoxville, Tennessee"
UUsrm,O6672597,Custom Audience,22,Female,51420,macOS,Laptop,Microsoft Edge,"Nashville, Tennessee"
Ubi1F,P4296139,1P Audience,29,Male,75621,iOS,Tablet,Safari,"Nashville, Tennessee"
UY06r,O2417663,1P Audience,23,Male,49220,macOS,Laptop,Microsoft Edge,"Memphis, Tennessee"
Ug6Vb,P1367715,Custom Audience,38,Female,102684,Linux,Laptop,Mozilla Firefox,"Nashville, Tennessee"
UK6gi,P5609227,1P Audience,46,Female,158374,Android,Smartphone,Microsoft Edge,"Knoxville, Tennessee"
U4yAI,P6299543,Custom Audience,33,Female,66019,Windows,Laptop,Microsoft Edge,"Memphis, Tennessee"
UxujH,P5853639,Custom Audience,44,Male,92075,Windows,Laptop,Microsoft Edge,"Nashville, Tennessee"
UsPOi,P1323511,1P Audience,25,Female,53018,Android,Smartphone,Microsoft Edge,"Knoxville, Tennessee"
UnUmB,P4138644,3P Audience,25,Male,41230,Windows,Desktop,Microsoft Edge,"Nashville, Tennessee"
Uiekv,O4738287,1P Audience,20,Male,51232,macOS,Laptop,Microsoft Edge,"Knoxville, Tennessee"
UxR6W,P1162567,1P Audience,53,Female,153434,Android,Tablet,Microsoft Edge,"Memphis, Tennessee"
UHz3j,O7284874,Custom Audience,20,Female,48999,Windows,Laptop,Microsoft Edge,"Memphis, Tennessee"
UrcoB,P3911473,Custom Audience,43,Female,119454,Windows,Desktop,Microsoft Edge,"Nashville, Tennessee"
UYing,P8762204,Custom Audience,20,Male,59094,Windows,Desktop,Microsoft Edge,"Knoxville, Tennessee"
UDBev,O3231692,1P Audience,24,Female,42320,iOS,Tablet,Safari,"Knoxville, Tennessee"
Uj7gg,P1237221,1P Audience,24,Female,45632,iOS,Tablet,Safari,"Knoxville, Tennessee"
USk9P,P5733245,3P Audience,41,Male,93719,macOS,Laptop,Microsoft Edge,"Nashville, Tennessee"
UWx7r,P5125710,Custom Audience,37,Female,105520,Android,Smartphone,Microsoft Edge,"Memphis, Tennessee"
UmBfu,O1675546,Custom Audience,43,Female,114886,Android,Tablet,Microsoft Edge,"Knoxville, Tennessee"
UTkSh,O6431239,Custom Audience,16,Male,48516,Android,Smartphone,Microsoft Edge,"Nashville, Tennessee"
UWx7r,O3529164,Custom Audience,37,Female,105520,iOS,Smartphone,Safari,"Nashville, Tennessee"
Uk4tU,O1629057,3P Audience,20,Male,53217,Android,Tablet,Microsoft Edge,"Knoxville, Tennessee"
Un0Wg,O5270126,1P Audience,18,Female,51178,Windows,Laptop,Microsoft Edge,"Nashville, Tennessee"
UCMu4,P3803087,Custom Audience,52,Female,140610,Android,Tablet,Microsoft Edge,"Knoxville, Tennessee"
UG3th,P2082219,3P Audience,41,Female,105515,Windows,Desktop,Microsoft Edge,"Nashville, Tennessee"
UThrz,O7445853,1P Audience,39,Male,81955,iOS,Smartphone,Safari,"Nashville, Tennessee"
UFg5H,O4982320,Custom Audience,31,Male,60613,macOS,Laptop,Microsoft Edge,"Knoxville, Tennessee"
U7AVx,O6621872,3P Audience,38,Male,100983,macOS,Laptop,Microsoft Edge,"Nashville, Tennessee"
UG7nC,O9298401,1P Audience,53,Female,197261,Android,Tablet,Microsoft Edge,"Nashville, Tennessee"
UxFzO,O4138621,Custom Audience,20,Female,43739,iOS,Tablet,Safari,"Knoxville, Tennessee"
UGUtZ,P9987161,1P Audience,38,Female,113760,Windows,Desktop,Microsoft Edge,"Nashville, Tennessee"
UlGm2,P2200764,Custom Audience,23,Female,46215,Android,Tablet,Microsoft Edge,"Nashville, Tennessee"
UOWzG,P7236267,Custom Audience,44,Female,116218,iOS,Smartphone,Safari,"Knoxville, Tennessee"
Ugsnx,O9027419,3P Audience,36,Male,115684,Windows,Desktop,Microsoft Edge,"Memphis, Tennessee"
UF6JK,P4748530,3P Audience,41,Male,118641,Android,Smartphone,Microsoft Edge,"Knoxville, Tennessee"
UAIEG,P4349848,Custom Audience,50,Male,196908,macOS,Desktop,Microsoft Edge,"Memphis, Tennessee"
UQfcL,P1404403,3P Audience,53,Female,182319,Android,Smartphone,Microsoft Edge,"Memphis, Tennessee"
UYuan,P7063719,1P Audience,43,Female,101081,iOS,Smartphone,Safari,"Knoxville, Tennessee"
UxR6W,O3191225,Custom Audience,53,Female,153434,macOS,Laptop,Microsoft Edge,"Knoxville, Tennessee"
Ua56x,O7149967,1P Audience,29,Female,79375,Windows,Desktop,Microsoft Edge,"Nashville, Tennessee"
UT0fN,P6285995,1P Audience,34,Female,63492,iOS,Smartphone,Safari,"Nashville, Tennessee"
UG7C2,O6388838,3P Audience,42,Female,84763,Android,Smartphone,Microsoft Edge,"Memphis, Tennessee"
U0POv,O7144798,1P Audience,53,Male,121217,iOS,Tablet,Safari,"Memphis, Tennessee"
UhnVO,O5747285,3P Audience,17,Female,48398,iOS,Tablet,Safari,"Memphis, Tennessee"
ULeqy,O2925408,Custom Audience,41,Male,106726,iOS,Smartphone,Safari,"Memphis, Tennessee"
Ud32p,P1843943,Custom Audience,41,Male,116273,Windows,Desktop,Microsoft Edge,"Knoxville, Tennessee"
URS0L,O7457523,Custom Audience,32,Male,71314,macOS,Desktop,Microsoft Edge,"Memphis, Tennessee"
UtuAY,P5074654,3P Audience,44,Female,86152,macOS,Laptop,Microsoft Edge,"Nashville, Tennessee"
UG7nC,O9934928,3P Audience,53,Female,197261,iOS,Tablet,Safari,"Memphis, Tennessee"
UCTiX,P4071175,Custom Audience,24,Male,42682,iOS,Tablet,Safari,"Nashville, Tennessee"
UEpgl,O8034470,Custom Audience,30,Male,60488,Windows,Desktop,Microsoft Edge,"Knoxville, Tennessee"
UTL5g,O9676844,1P Audience,36,Female,93430,Windows,Laptop,Microsoft Edge,"Knoxville, Tennessee"
UKzuo,O5013490,1P Audience,18,Male,41479,Android,Smartphone,Microsoft Edge,"Knoxville, Tennessee"
UBcEl,P8716052,Custom Audience,25,Female,45708,iOS,Tablet,Safari,"Nashville, Tennessee"
UWtWp,P4118596,3P Audience,48,Male,132577,Windows,Desktop,Microsoft Edge,"Knoxville, Tennessee"
UYO6b,O7177451,1P Audience,25,Female,50059,macOS,Laptop,Microsoft Edge,"Memphis, Tennessee"
Uwb83,O9627778,3P Audience,42,Female,93622,Windows,Desktop,Microsoft Edge,"Knoxville, Tennessee"
UK6gi,O4308781,3P Audience,46,Female,158374,Windows,Laptop,Microsoft Edge,"Nashville, Tennessee"
UWKBZ,P8530691,3P Audience,22,Female,56064,iOS,Smartphone,Safari,"Nashville, Tennessee"
UeNLt,O1795038,1P Audience,35,Male,62373,macOS,Desktop,Microsoft Edge,"Knoxville, Tennessee"
UnSUW,O7002770,1P Audience,36,Female,120000,iOS,Tablet,Safari,"Knoxville, Tennessee"
UT2Jv,P3964578,Custom Audience,48,Male,184261,macOS,Desktop,Microsoft Edge,"Knoxville, Tennessee"
UR70B,O6653104,3P Audience,21,Male,54854,Android,Tablet,Microsoft Edge,"Knoxville, Tennessee"
UT0fN,P5547341,3P Audience,34,Female,63492,Windows,Laptop,Microsoft Edge,"Memphis, Tennessee"
UQS5v,O2600568,1P Audience,24,Male,42372,Windows,Desktop,Microsoft Edge,"Memphis, Tennessee"
UtuAY,P5343637,Custom Audience,44,Female,86152,macOS,Desktop,Microsoft Edge,"Knoxville, Tennessee"
UcJXH,P3694407,1P Audience,29,Female,60675,Android,Smartphone,Microsoft Edge,"Memphis, Tennessee"
UVyxa,P8623229,1P Audience,20,Female,59586,macOS,Laptop,Microsoft Edge,"Knoxville, Tennessee"
U1VrK,O7704265,Custom Audience,46,Male,136127,iOS,Smartphone,Safari,"Knoxville, Tennessee"
U7Ct6,P3311586,Custom Audience,52,Male,160582,Android,Tablet,Microsoft Edge,"Memphis, Tennessee"
UkyH1,P4191719,Custom Audience,41,Female,84417,macOS,Desktop,Microsoft Edge,"Memphis, Tennessee"
UYO6b,P3596915,Custom Audience,25,Female,50059,iOS,Tablet,Safari,"Rapid City, South Dakota"
UE2mz,P4483001,1P Audience,24,Female,51123,iOS,Smartphone,Safari,"Rapid City, South Dakota"
UcJXH,O1472752,1P Audience,29,Female,60675,macOS,Laptop,Microsoft Edge,"Rapid City, South Dakota"
UlGm2,O2738190,3P Audience,23,Female,46215,iOS,Tablet,Safari,"Sioux Falls, South Dakota"
U45gQ,P8887485,Custom Audience,18,Male,51093,Linux,Laptop,Mozilla Firefox,"Sioux Falls, South Dakota"
UzBKN,O8889649,Custom Audience,16,Female,41039,Linux,Laptop,Mozilla Firefox,"Rapid City, South Dakota"
UWKBZ,O4184568,1P Audience,22,Female,56064,iOS,Smartphone,Safari,"Aberdeen, South Dakota"
U7Q21,P2836127,Custom Audience,36,Male,107303,Android,Tablet,Microsoft Edge,"Sioux Falls, South Dakota"
UEJZu,P5288776,Custom Audience,23,Male,49485,Android,Tablet,Microsoft Edge,"Sioux Falls, South Dakota"
Ugsnx,O9708008,Custom Audience,36,Male,115684,iOS,Tablet,Safari,"Rapid City, South Dakota"
U1g5a,O2098365,3P Audience,36,Male,86784,macOS,Desktop,Microsoft Edge,"Rapid City, South Dakota"
UvlTr,P8556441,3P Audience,33,Male,70322,iOS,Tablet,Safari,"Aberdeen, South Dakota"
UJ0tZ,P6428671,3P Audience,49,Female,171009,Windows,Laptop,Microsoft Edge,"Aberdeen, South Dakota"
UZ3sd,O9654969,3P Audience,16,Male,51928,iOS,Tablet,Safari,"Aberdeen, South Dakota"
UCZ5Z,O9298869,3P Audience,43,Male,110317,macOS,Desktop,Microsoft Edge,"Aberdeen, South Dakota"
UcJXH,O6574015,Custom Audience,29,Female,60675,macOS,Laptop,Microsoft Edge,"Rapid City, South Dakota"
UyLO8,O2379340,3P Audience,32,Female,66900,Windows,Desktop,Microsoft Edge,"Rapid City, South Dakota"
UrcoB,P4731673,Custom Audience,43,Female,119454,iOS,Smartphone,Safari,"Aberdeen, South Dakota"
U26Yt,O2608856,3P Audience,33,Male,65046,Android,Smartphone,Microsoft Edge,"Rapid City, South Dakota"
UFncM,P3455632,Custom Audience,43,Female,85349,Android,Tablet,Microsoft Edge,"Rapid City, South Dakota"
UK6gi,O9266628,1P Audience,46,Female,158374,Windows,Laptop,Microsoft Edge,"Rapid City, South Dakota"
UFncM,P3456530,1P Audience,43,Female,85349,iOS,Tablet,Safari,"Rapid City, South Dakota"
Um489,P6852238,1P Audience,18,Female,44390,Linux,Laptop,Mozilla Firefox,"Rapid City, South Dakota"
