AdDate,CreativeID,ExposureID,AdFormat,Viewable,WasClicked,Conversion,SpendonExposure,RevenueGenerated
Jan-21,C0044,P8775376,Video,Yes,Yes,Yes,811,356
Aug-21,C0121,O1531492,Carousel,Yes,Yes,Yes,0,829
Jul-21,C0177,O1555434,Carousel,Yes,No,No,0,0
Jan-21,C0223,O5274031,Video,Yes,Yes,No,0,0
May-21,C0086,O3033921,Carousel,Yes,No,No,0,0
Mar-21,C0075,O1028239,Carousel,Yes,No,No,0,0
Jul-21,C0167,O3116910,Banner,Yes,Yes,Yes,0,201
Apr-21,C0191,O9155671,Banner,Yes,No,No,0,0
Jun-21,C0121,P6266882,Carousel,Yes,Yes,Yes,622,108
May-21,C0150,O9237723,Video,Yes,No,No,0,0
Oct-21,C0091,P4767862,Carousel,Yes,Yes,No,427,0
Oct-21,C0247,P5147537,Banner,No,No,No,211,0
Jan-21,C0121,P8441959,Carousel,Yes,Yes,No,874,0
Jun-21,C0049,O9720534,Video,Yes,No,No,0,0
Mar-21,C0014,O2836041,Carousel,No,No,No,0,0
Jun-21,C0087,P2274845,Carousel,No,No,No,334,0
Jan-21,C0102,P5510077,Carousel,Yes,Yes,No,574,0
Oct-21,C0042,O1209411,Carousel,Yes,No,No,0,0
Jan-21,C0221,O8862660,Video,Yes,Yes,No,0,0
Oct-21,C0044,O2521125,Carousel,Yes,Yes,Yes,0,203
May-21,C0245,O9876012,Carousel,No,No,No,0,0
Jan-21,C0200,O7915479,Carousel,No,No,No,0,0
Mar-21,C0060,P7074429,Carousel,Yes,No,No,774,0
Oct-21,C0045,P5233208,Banner,Yes,No,No,193,0
May-21,C0166,P3825368,Banner,Yes,Yes,Yes,680,602
Aug-21,C0139,P6693310,Video,No,No,No,714,0
Mar-21,C0107,P4213426,Video,Yes,Yes,Yes,96,811
Aug-21,C0067,O4065478,Banner,No,No,No,0,0
Apr-21,C0041,P4774434,Banner,Yes,No,No,131,0
Feb-21,C0143,P5840597,Banner,Yes,Yes,No,593,0
Mar-21,C0092,O2154284,Banner,Yes,Yes,Yes,0,384
Sep-21,C0229,O2228393,Carousel,Yes,Yes,No,0,0
Aug-21,C0152,P8741550,Banner,Yes,Yes,No,868,0
Jan-21,C0196,O8212727,Banner,Yes,No,No,0,0
Jan-21,C0026,P4499259,Banner,Yes,No,No,785,0
Apr-21,C0237,P1679554,Banner,No,No,No,880,0
Mar-21,C0234,P2122458,Banner,Yes,Yes,Yes,869,670
Dec-21,C0218,O8619670,Video,Yes,No,No,0,0
Jun-21,C0080,P5674827,Video,No,No,No,448,0
Jan-21,C0234,O1972824,Video,Yes,Yes,No,0,0
May-21,C0202,P3060427,Carousel,Yes,Yes,No,733,0
Apr-21,C0143,P9900243,Video,No,No,No,128,0
Oct-21,C0221,O3590876,Carousel,Yes,No,No,0,0
Jun-21,C0170,O6030168,Carousel,No,No,No,0,0
Jul-21,C0245,P8481706,Carousel,Yes,Yes,No,151,0
Feb-21,C0002,O8235802,Carousel,Yes,No,No,0,0
Oct-21,C0072,O9615895,Carousel,Yes,No,No,0,0
Jun-21,C0230,O4825779,Video,No,No,No,0,0
Jul-21,C0033,O6158696,Carousel,Yes,No,No,0,0
Jul-21,C0165,P9084552,Carousel,Yes,No,No,470,0
Oct-21,C0125,P1100480,Banner,No,No,No,111,0
Feb-21,C0082,P3305185,Carousel,Yes,No,No,639,0
Dec-21,C0067,P5839416,Banner,Yes,Yes,No,315,0
Feb-21,C0100,P6466302,Carousel,Yes,No,No,406,0
Nov-21,C0012,O3375439,Banner,Yes,Yes,Yes,0,388
Feb-21,C0101,P2927162,Video,Yes,No,No,791,0
Oct-21,C0120,O7203570,Banner,Yes,No,No,0,0
Feb-21,C0085,O2293456,Video,Yes,Yes,Yes,0,801
Jul-21,C0135,O3293359,Banner,Yes,Yes,No,0,0
Dec-21,C0190,P8420627,Banner,Yes,No,No,493,0
Mar-21,C0070,O1239158,Video,Yes,No,No,0,0
Apr-21,C0031,P4240417,Carousel,Yes,No,No,217,0
Aug-21,C0093,P7399189,Carousel,Yes,No,No,801,0
Apr-21,C0125,O2039372,Video,Yes,Yes,Yes,0,543
Nov-21,C0158,O2507531,Carousel,No,No,No,0,0
Aug-21,C0224,P3020493,Carousel,Yes,No,No,426,0
Jan-21,C0044,O1416608,Banner,Yes,Yes,No,0,0
Apr-21,C0008,P5766917,Banner,Yes,Yes,Yes,409,627
Feb-21,C0049,P2209616,Carousel,Yes,Yes,No,536,0
Sep-21,C0138,P1489238,Video,Yes,No,No,266,0
Jul-21,C0159,P1599276,Video,Yes,No,No,266,0
Nov-21,C0004,P1764891,Carousel,No,No,No,391,0
Dec-21,C0112,P5559826,Banner,No,No,No,876,0
Mar-21,C0062,O7145699,Video,Yes,Yes,Yes,0,588
Apr-21,C0051,P5952399,Banner,Yes,Yes,No,712,0
Dec-21,C0002,P7057332,Banner,Yes,Yes,Yes,268,815
Apr-21,C0227,O2514278,Carousel,Yes,Yes,No,0,0
Jun-21,C0160,O4681639,Carousel,Yes,Yes,No,0,0
Aug-21,C0056,O5604497,Banner,Yes,No,No,0,0
Sep-21,C0018,O3787133,Video,Yes,No,No,0,0
Jul-21,C0055,P5664500,Video,Yes,No,No,391,0
Jan-21,C0216,P5101246,Carousel,No,No,No,622,0
Oct-21,C0123,O8696567,Banner,Yes,Yes,Yes,0,694
Dec-21,C0116,P7109103,Banner,Yes,Yes,Yes,876,368
May-21,C0087,P4191028,Carousel,No,No,No,638,0
May-21,C0245,O4224160,Video,Yes,No,No,0,0
Oct-21,C0179,O2394251,Video,Yes,No,No,0,0
Dec-21,C0023,O8431875,Carousel,No,No,No,0,0
Apr-21,C0183,P1970065,Video,Yes,Yes,Yes,513,735
Apr-21,C0042,P6745651,Video,Yes,No,No,638,0
Sep-21,C0201,O4599090,Banner,Yes,No,No,0,0
May-21,C0082,P4918338,Banner,Yes,No,No,193,0
Feb-21,C0023,P6175684,Banner,No,No,No,646,0
Mar-21,C0033,O7785536,Video,Yes,No,No,0,0
Dec-21,C0154,O2695445,Video,Yes,Yes,No,0,0
May-21,C0013,O7822044,Video,Yes,No,No,0,0
Jan-21,C0221,O7436519,Carousel,No,No,No,0,0
Mar-21,C0003,P7756510,Carousel,Yes,No,No,527,0
Sep-21,C0185,O9238151,Banner,Yes,No,No,0,0
Oct-21,C0170,O9943156,Video,Yes,No,No,0,0
Dec-21,C0151,P3609671,Carousel,No,No,No,350,0
Oct-21,C0147,O9316174,Carousel,Yes,Yes,No,0,0
Aug-21,C0083,P9339144,Video,No,No,No,732,0
Aug-21,C0141,O2360863,Video,Yes,Yes,Yes,0,699
Nov-21,C0228,P3702729,Banner,No,No,No,300,0
Sep-21,C0242,O2492958,Banner,Yes,Yes,No,0,0
Jun-21,C0206,P5069047,Carousel,Yes,No,No,132,0
Apr-21,C0174,O4411056,Carousel,Yes,Yes,Yes,0,574
Mar-21,C0180,O3462088,Carousel,Yes,No,No,0,0
Jun-21,C0032,O6113383,Carousel,Yes,No,No,0,0
Oct-21,C0216,P1460068,Carousel,Yes,Yes,No,707,0
May-21,C0171,O5959391,Carousel,No,No,No,0,0
Dec-21,C0136,P9196242,Banner,No,No,No,763,0
Feb-21,C0168,P7692263,Video,Yes,Yes,Yes,859,843
Oct-21,C0143,P3226047,Carousel,Yes,No,No,611,0
Oct-21,C0061,P5900415,Video,Yes,No,No,753,0
Oct-21,C0037,P5405114,Carousel,No,No,No,652,0
Apr-21,C0072,O1744819,Carousel,Yes,Yes,No,0,0
Aug-21,C0157,P5870932,Carousel,Yes,Yes,No,281,0
Mar-21,C0171,O4336714,Video,Yes,Yes,No,0,0
Apr-21,C0104,P9947082,Carousel,Yes,Yes,Yes,343,433
Sep-21,C0228,P3592814,Banner,Yes,No,No,191,0
Mar-21,C0027,O2381190,Carousel,No,No,No,0,0
Apr-21,C0244,O8810026,Banner,No,No,No,0,0
Nov-21,C0014,P5458935,Banner,Yes,No,No,114,0
Nov-21,C0228,O2847470,Carousel,No,No,No,0,0
May-21,C0188,P6840299,Banner,No,No,No,747,0
Jun-21,C0087,O4411198,Carousel,Yes,Yes,Yes,0,645
Oct-21,C0006,P8695261,Video,Yes,Yes,Yes,459,565
Dec-21,C0245,P4439157,Banner,Yes,No,No,139,0
Jan-21,C0250,O9113360,Banner,Yes,Yes,No,0,0
Nov-21,C0160,P8700405,Video,No,No,No,501,0
Dec-21,C0023,P9541569,Banner,Yes,Yes,Yes,431,341
Oct-21,C0175,O1349064,Video,Yes,Yes,No,0,0
May-21,C0231,O1328429,Video,Yes,No,No,0,0
Jan-21,C0099,P1593868,Banner,Yes,Yes,Yes,190,634
Nov-21,C0217,P2618489,Carousel,No,No,No,245,0
Aug-21,C0073,O6040627,Video,No,No,No,0,0
Feb-21,C0143,P5282506,Carousel,Yes,Yes,No,182,0
Oct-21,C0127,O2201168,Video,Yes,No,No,0,0
Apr-21,C0155,O1741218,Video,Yes,No,No,0,0
Jun-21,C0087,O4898893,Video,Yes,No,No,0,0
Jul-21,C0216,O8107052,Banner,Yes,No,No,0,0
Nov-21,C0030,O5595257,Carousel,No,No,No,0,0
Oct-21,C0183,P6790960,Banner,Yes,No,No,168,0
Feb-21,C0023,P5171965,Banner,Yes,No,No,832,0
Mar-21,C0133,P3394210,Banner,No,No,No,666,0
Sep-21,C0143,O2935954,Carousel,Yes,Yes,Yes,0,354
Oct-21,C0043,O7206472,Banner,Yes,Yes,No,0,0
Sep-21,C0247,P3163283,Carousel,Yes,No,No,757,0
Jan-21,C0119,P5931611,Banner,No,No,No,473,0
Oct-21,C0167,O8620238,Carousel,Yes,Yes,No,0,0
Feb-21,C0036,O3329761,Carousel,Yes,No,No,0,0
Jan-21,C0067,P1906962,Banner,Yes,No,No,542,0
Sep-21,C0009,O7922793,Carousel,Yes,Yes,Yes,0,555
May-21,C0091,O4319262,Carousel,Yes,Yes,No,0,0
Nov-21,C0139,P4684163,Carousel,No,No,No,752,0
Jun-21,C0039,P6729713,Banner,No,No,No,531,0
Jan-21,C0220,P5072688,Carousel,No,No,No,118,0
May-21,C0126,P8398583,Carousel,Yes,No,No,648,0
Sep-21,C0217,P5094778,Carousel,Yes,Yes,Yes,631,276
Aug-21,C0170,P1947962,Banner,Yes,No,No,338,0
Sep-21,C0169,O2177261,Banner,No,No,No,0,0
Apr-21,C0069,P3915239,Carousel,No,No,No,294,0
Oct-21,C0147,P4861828,Video,Yes,No,No,300,0
Jul-21,C0175,P6499852,Video,Yes,No,No,225,0
Sep-21,C0214,O6629310,Carousel,Yes,Yes,No,0,0
Apr-21,C0072,P5292677,Video,Yes,No,No,808,0
Mar-21,C0127,P7944725,Banner,Yes,Yes,No,428,0
Jan-21,C0115,P9703220,Video,Yes,Yes,Yes,211,428
Feb-21,C0225,O6417524,Carousel,Yes,Yes,No,0,0
Oct-21,C0138,P9496614,Banner,Yes,No,No,141,0
Jul-21,C0164,O6431965,Video,Yes,Yes,No,0,0
Dec-21,C0096,P3964066,Carousel,Yes,No,No,672,0
Mar-21,C0231,O7340331,Video,Yes,No,No,0,0
Jun-21,C0015,P7250229,Banner,No,No,No,521,0
Apr-21,C0051,P3922543,Banner,Yes,Yes,Yes,155,768
Mar-21,C0096,P8507402,Video,No,No,No,792,0
Aug-21,C0166,O2217668,Video,No,No,No,0,0
Feb-21,C0173,P1948356,Banner,No,No,No,104,0
Jan-21,C0072,P3834822,Video,Yes,Yes,Yes,560,841
Apr-21,C0044,P3176491,Video,Yes,No,No,419,0
Feb-21,C0101,P4270020,Video,No,No,No,280,0
Sep-21,C0068,P8477887,Video,Yes,Yes,No,382,0
Jun-21,C0179,P1452302,Video,Yes,No,No,808,0
Jul-21,C0233,P7160309,Video,Yes,Yes,Yes,223,863
Mar-21,C0189,O6488993,Carousel,Yes,Yes,Yes,0,258
Feb-21,C0246,O6504933,Carousel,Yes,No,No,0,0
Oct-21,C0200,P3661396,Video,Yes,No,No,525,0
Mar-21,C0102,P6188325,Video,Yes,Yes,Yes,355,481
Feb-21,C0032,O1545787,Video,Yes,Yes,No,0,0
Mar-21,C0026,P5203889,Banner,Yes,Yes,No,234,0
Oct-21,C0169,O2617478,Carousel,Yes,Yes,No,0,0
Jul-21,C0176,O6113350,Video,No,No,No,0,0
May-21,C0036,P9382411,Carousel,Yes,No,No,712,0
May-21,C0226,P4781561,Video,Yes,No,No,888,0
Aug-21,C0163,P2849612,Banner,Yes,Yes,No,770,0
Mar-21,C0027,P6661531,Banner,No,No,No,217,0
Mar-21,C0240,O6464877,Banner,Yes,No,No,0,0
Jul-21,C0217,P9148068,Video,Yes,No,No,200,0
Dec-21,C0187,O5659649,Video,No,No,No,0,0
Jun-21,C0224,P4271007,Banner,Yes,No,No,112,0
Aug-21,C0013,O7281426,Banner,No,No,No,0,0
Dec-21,C0154,O4217090,Banner,Yes,Yes,Yes,0,719
Mar-21,C0020,O4876375,Video,No,No,No,0,0
Apr-21,C0175,P6689459,Carousel,Yes,No,No,807,0
Nov-21,C0169,O2669674,Banner,Yes,Yes,Yes,0,236
Mar-21,C0104,P7228132,Video,Yes,No,No,141,0
Sep-21,C0155,P7115276,Video,No,No,No,300,0
Sep-21,C0245,O1160484,Banner,Yes,No,No,0,0
Nov-21,C0123,O7753439,Video,Yes,No,No,0,0
Aug-21,C0061,O4971862,Video,No,No,No,0,0
Aug-21,C0021,O9851400,Video,Yes,Yes,Yes,0,710
Nov-21,C0028,O7741985,Video,Yes,No,No,0,0
Apr-21,C0186,O4972581,Carousel,Yes,No,No,0,0
Feb-21,C0190,P5828104,Carousel,Yes,Yes,No,251,0
Sep-21,C0134,O1046227,Video,No,No,No,0,0
Apr-21,C0237,P6344022,Banner,Yes,Yes,No,739,0
Dec-21,C0244,P9776318,Carousel,Yes,No,No,739,0
Sep-21,C0148,P4828496,Video,No,No,No,271,0
Feb-21,C0227,O8391787,Banner,Yes,No,No,0,0
Dec-21,C0075,O4102123,Carousel,No,No,No,0,0
Dec-21,C0186,P7883977,Video,Yes,Yes,Yes,333,329
Aug-21,C0031,P5992234,Banner,Yes,Yes,No,332,0
Jun-21,C0021,P9295211,Carousel,No,No,No,675,0
Oct-21,C0121,P4261295,Carousel,Yes,Yes,No,371,0
Sep-21,C0007,O1115231,Banner,Yes,No,No,0,0
Aug-21,C0018,O6653792,Banner,Yes,Yes,No,0,0
Apr-21,C0182,O2743686,Video,Yes,No,No,0,0
May-21,C0066,O2678492,Carousel,Yes,Yes,Yes,0,770
Nov-21,C0081,O1809266,Carousel,Yes,Yes,Yes,0,248
Sep-21,C0143,P9856291,Banner,Yes,No,No,553,0
May-21,C0043,P1607597,Banner,Yes,Yes,Yes,444,226
Jan-21,C0189,O4658352,Video,Yes,No,No,0,0
Jan-21,C0078,P2853227,Video,Yes,Yes,Yes,741,565
Jul-21,C0150,O5238848,Video,Yes,No,No,0,0
Feb-21,C0125,O9747156,Banner,No,No,No,0,0
Nov-21,C0141,O7217365,Video,Yes,Yes,Yes,0,276
Aug-21,C0091,O9090994,Video,Yes,Yes,No,0,0
May-21,C0229,O2654863,Carousel,Yes,Yes,Yes,0,440
Dec-21,C0201,O4852867,Video,Yes,No,No,0,0
Aug-21,C0011,O6913420,Carousel,Yes,No,No,0,0
Aug-21,C0226,O9040806,Banner,No,No,No,0,0
Nov-21,C0101,P7041147,Video,No,No,No,698,0
Aug-21,C0131,O7892936,Video,No,No,No,0,0
Jul-21,C0177,P4244475,Carousel,Yes,Yes,Yes,195,347
Nov-21,C0127,O8459479,Video,No,No,No,0,0
Sep-21,C0201,P6627735,Video,Yes,No,No,300,0
Aug-21,C0160,O9172754,Video,Yes,No,No,0,0
Jul-21,C0208,O6555629,Carousel,No,No,No,0,0
Sep-21,C0025,O8794786,Banner,No,No,No,0,0
Nov-21,C0110,O8937754,Carousel,Yes,Yes,Yes,0,716
Sep-21,C0179,P6759127,Video,No,No,No,591,0
Mar-21,C0102,O5239180,Video,Yes,No,No,0,0
Jan-21,C0049,O8371162,Banner,Yes,Yes,Yes,0,588
Sep-21,C0037,P6755549,Carousel,Yes,No,No,729,0
Feb-21,C0171,P6134676,Video,Yes,Yes,No,363,0
Apr-21,C0188,P3327120,Banner,Yes,Yes,No,181,0
Jan-21,C0030,P8409111,Banner,Yes,No,No,577,0
Apr-21,C0142,P9644614,Video,Yes,Yes,Yes,896,651
Sep-21,C0239,O4802969,Carousel,No,No,No,0,0
Aug-21,C0221,O6054274,Banner,No,No,No,0,0
Jul-21,C0238,P1885580,Banner,Yes,Yes,Yes,352,169
Sep-21,C0097,P9626383,Banner,Yes,Yes,Yes,807,872
Jun-21,C0191,P4061152,Carousel,Yes,Yes,No,744,0
Oct-21,C0031,O7354813,Video,Yes,Yes,No,0,0
Jul-21,C0176,O7789205,Banner,No,No,No,0,0
Feb-21,C0221,P2267079,Video,Yes,No,No,801,0
Feb-21,C0021,O3366292,Carousel,No,No,No,0,0
Oct-21,C0214,O1278853,Carousel,Yes,No,No,0,0
Jan-21,C0152,P2922032,Carousel,Yes,Yes,Yes,810,862
Sep-21,C0167,O1715978,Banner,Yes,Yes,No,0,0
Jul-21,C0033,O9985208,Carousel,No,No,No,0,0
Sep-21,C0061,O7906402,Banner,Yes,Yes,Yes,0,145
Oct-21,C0104,P2824863,Carousel,Yes,Yes,Yes,183,749
Dec-21,C0100,P8696446,Carousel,No,No,No,173,0
Oct-21,C0185,O8861770,Carousel,Yes,No,No,0,0
Jun-21,C0026,P9968281,Video,Yes,No,No,552,0
Oct-21,C0165,P3799623,Carousel,Yes,Yes,No,150,0
Aug-21,C0140,O4800366,Carousel,Yes,Yes,No,0,0
Mar-21,C0049,O2899996,Banner,Yes,No,No,0,0
Nov-21,C0176,O3301384,Carousel,No,No,No,0,0
Jun-21,C0150,P3546283,Banner,Yes,No,No,338,0
Sep-21,C0118,O7782298,Video,No,No,No,0,0
Sep-21,C0054,P1696565,Carousel,Yes,No,No,443,0
Aug-21,C0193,P6285340,Video,Yes,No,No,450,0
Dec-21,C0217,P3698724,Video,No,No,No,369,0
Aug-21,C0009,O9341159,Video,No,No,No,0,0
Jan-21,C0027,P7786529,Banner,Yes,No,No,160,0
Aug-21,C0076,O8006585,Carousel,Yes,No,No,0,0
May-21,C0116,P3004754,Banner,Yes,Yes,Yes,754,225
Dec-21,C0228,O2068485,Banner,Yes,No,No,0,0
May-21,C0146,O9823296,Banner,Yes,No,No,0,0
Feb-21,C0165,P2428503,Carousel,Yes,No,No,337,0
May-21,C0174,O9345349,Banner,Yes,No,No,0,0
Sep-21,C0030,P5437753,Video,No,No,No,657,0
Aug-21,C0181,O4111573,Video,No,No,No,0,0
Feb-21,C0042,O1541103,Banner,Yes,Yes,No,0,0
Apr-21,C0143,P8421224,Video,Yes,No,No,237,0
Mar-21,C0066,P5882505,Video,Yes,No,No,545,0
May-21,C0070,O5947904,Banner,Yes,Yes,Yes,0,795
Feb-21,C0235,P1329475,Video,Yes,Yes,No,683,0
Jan-21,C0128,P2221917,Banner,Yes,Yes,Yes,746,398
Apr-21,C0031,P9232779,Banner,Yes,No,No,475,0
Jul-21,C0041,P7762747,Banner,Yes,No,No,514,0
Mar-21,C0041,P1940502,Carousel,Yes,Yes,No,565,0
Dec-21,C0170,O4264792,Carousel,Yes,No,No,0,0
Nov-21,C0215,O6866792,Video,No,No,No,0,0
Nov-21,C0008,P9674792,Carousel,No,No,No,100,0
Aug-21,C0034,O4047951,Video,Yes,Yes,Yes,0,388
Dec-21,C0091,P7209258,Video,Yes,Yes,No,875,0
Jan-21,C0065,O1510050,Carousel,Yes,No,No,0,0
Sep-21,C0053,O9350446,Carousel,Yes,No,No,0,0
Oct-21,C0015,P3746534,Banner,Yes,Yes,Yes,898,809
Jan-21,C0159,P8369882,Carousel,Yes,No,No,322,0
Jun-21,C0038,P8322339,Banner,Yes,No,No,274,0
Nov-21,C0119,O4773177,Carousel,No,No,No,0,0
Dec-21,C0207,O4388139,Video,Yes,No,No,0,0
Jun-21,C0190,P5968785,Video,No,No,No,751,0
Dec-21,C0018,O5172766,Banner,Yes,No,No,0,0
Jan-21,C0127,O9549007,Carousel,Yes,Yes,Yes,0,609
Jun-21,C0039,P1714395,Video,Yes,Yes,Yes,419,171
Feb-21,C0239,O7052105,Carousel,Yes,Yes,Yes,0,547
Jul-21,C0059,O5474283,Carousel,Yes,No,No,0,0
Sep-21,C0209,O9944499,Carousel,Yes,No,No,0,0
Nov-21,C0223,O1255898,Banner,Yes,No,No,0,0
Apr-21,C0182,O7727749,Carousel,No,No,No,0,0
Oct-21,C0165,P5811572,Video,Yes,No,No,882,0
Jan-21,C0133,O8732282,Banner,Yes,Yes,Yes,0,718
Jun-21,C0146,O1824829,Carousel,Yes,Yes,No,0,0
Aug-21,C0204,P4026734,Carousel,Yes,Yes,Yes,148,298
Nov-21,C0097,O2381097,Banner,Yes,No,No,0,0
Apr-21,C0053,P3340096,Carousel,No,No,No,779,0
Sep-21,C0202,O6791255,Banner,Yes,Yes,No,0,0
Jan-21,C0250,O2751899,Video,Yes,Yes,Yes,0,262
Apr-21,C0033,O3055987,Video,Yes,No,No,0,0
Oct-21,C0099,P6599896,Carousel,No,No,No,422,0
Feb-21,C0105,O6903193,Carousel,Yes,No,No,0,0
Jul-21,C0225,O2853971,Banner,Yes,Yes,No,0,0
Feb-21,C0187,O4844175,Carousel,Yes,Yes,Yes,0,790
Nov-21,C0179,P2341297,Banner,Yes,No,No,385,0
Sep-21,C0062,P9314860,Banner,Yes,Yes,No,551,0
Dec-21,C0181,O7705480,Banner,Yes,Yes,No,0,0
Apr-21,C0180,O4778878,Video,Yes,Yes,No,0,0
Sep-21,C0219,P9307564,Carousel,No,No,No,371,0
May-21,C0105,O8855797,Video,No,No,No,0,0
Mar-21,C0036,O9584287,Banner,No,No,No,0,0
Jun-21,C0234,P2645881,Video,Yes,No,No,389,0
Jun-21,C0224,P1543763,Carousel,Yes,Yes,Yes,578,295
Mar-21,C0078,P3706256,Banner,No,No,No,460,0
May-21,C0136,O4393526,Banner,Yes,Yes,Yes,0,264
Aug-21,C0117,O4233301,Banner,Yes,Yes,No,0,0
Dec-21,C0248,P2523577,Carousel,No,No,No,188,0
Oct-21,C0050,P5386716,Carousel,No,No,No,421,0
Mar-21,C0235,O7946902,Carousel,Yes,Yes,Yes,0,702
Oct-21,C0060,P4862206,Video,No,No,No,289,0
Jul-21,C0036,O9659156,Banner,Yes,Yes,Yes,0,624
May-21,C0081,O3487470,Banner,Yes,Yes,Yes,0,773
Apr-21,C0019,P8596655,Carousel,Yes,Yes,No,110,0
Dec-21,C0212,P2664048,Carousel,Yes,Yes,Yes,142,228
Feb-21,C0002,O7208223,Carousel,No,No,No,0,0
May-21,C0179,P9175757,Banner,No,No,No,379,0
Feb-21,C0098,O1694130,Carousel,Yes,Yes,No,0,0
Nov-21,C0173,P7838654,Carousel,Yes,No,No,309,0
Nov-21,C0220,P2810009,Banner,Yes,Yes,No,867,0
Mar-21,C0071,P8708082,Carousel,Yes,Yes,Yes,138,281
Jul-21,C0050,P7358901,Banner,Yes,No,No,95,0
Jul-21,C0094,P1583894,Carousel,Yes,Yes,Yes,829,146
Dec-21,C0108,O7397616,Video,Yes,No,No,0,0
Nov-21,C0223,P9898231,Banner,No,No,No,371,0
Jan-21,C0115,O9137230,Carousel,Yes,No,No,0,0
Apr-21,C0015,P2336689,Carousel,Yes,Yes,No,380,0
Jul-21,C0160,P9587111,Banner,Yes,No,No,718,0
Feb-21,C0006,P1820473,Video,Yes,Yes,Yes,776,548
Mar-21,C0207,O4929241,Video,Yes,No,No,0,0
Mar-21,C0020,P3432083,Banner,Yes,Yes,No,319,0
May-21,C0145,O1458506,Carousel,No,No,No,0,0
Feb-21,C0089,P2892643,Video,Yes,No,No,624,0
Sep-21,C0020,P6636516,Video,No,No,No,867,0
Nov-21,C0194,O7510292,Banner,Yes,No,No,0,0
Mar-21,C0152,P3605585,Carousel,Yes,No,No,142,0
Sep-21,C0144,P5417453,Video,Yes,Yes,No,236,0
Apr-21,C0125,P8240731,Video,Yes,Yes,No,807,0
Dec-21,C0137,O9540631,Banner,No,No,No,0,0
Oct-21,C0249,P7501827,Banner,No,No,No,643,0
Apr-21,C0121,O6343593,Banner,No,No,No,0,0
Mar-21,C0023,P2642626,Carousel,Yes,No,No,711,0
Jan-21,C0090,O4787887,Carousel,Yes,Yes,No,0,0
Sep-21,C0200,P3624109,Carousel,Yes,No,No,277,0
Aug-21,C0034,P2824310,Carousel,Yes,No,No,161,0
Oct-21,C0069,O9963780,Banner,Yes,Yes,Yes,0,888
Sep-21,C0162,O6357083,Banner,No,No,No,0,0
Dec-21,C0225,O8831678,Carousel,No,No,No,0,0
Mar-21,C0119,O3767275,Banner,Yes,Yes,Yes,0,259
Jul-21,C0231,P3579317,Banner,Yes,Yes,Yes,747,724
Nov-21,C0226,O6965583,Banner,Yes,Yes,No,0,0
Feb-21,C0056,O9872686,Banner,Yes,Yes,Yes,0,343
Oct-21,C0105,O3395860,Banner,Yes,Yes,No,0,0
Feb-21,C0136,P4040405,Carousel,Yes,No,No,686,0
Mar-21,C0242,P7421612,Video,Yes,No,No,673,0
Sep-21,C0074,O2700172,Carousel,Yes,Yes,Yes,0,878
Feb-21,C0051,O8734300,Video,Yes,Yes,Yes,0,754
May-21,C0060,O6658185,Video,Yes,Yes,No,0,0
Nov-21,C0237,O9807484,Banner,Yes,Yes,Yes,0,666
Mar-21,C0037,P1406820,Carousel,Yes,No,No,576,0
Aug-21,C0123,P5935134,Video,Yes,No,No,803,0
Oct-21,C0240,P8270161,Banner,Yes,No,No,877,0
Nov-21,C0072,P1676339,Carousel,No,No,No,126,0
Aug-21,C0042,P8837266,Banner,Yes,No,No,865,0
Oct-21,C0075,P9265899,Carousel,Yes,Yes,Yes,718,229
Jun-21,C0171,O1579297,Video,No,No,No,0,0
Jan-21,C0011,P5979108,Video,No,No,No,445,0
Nov-21,C0163,O8773972,Video,No,No,No,0,0
Dec-21,C0044,P7807088,Banner,Yes,Yes,No,736,0
Aug-21,C0064,O3008847,Carousel,Yes,No,No,0,0
May-21,C0191,P7449253,Carousel,No,No,No,876,0
Dec-21,C0221,O6571229,Banner,Yes,Yes,Yes,0,876
Oct-21,C0033,O6574957,Carousel,Yes,No,No,0,0
Feb-21,C0164,P7867909,Carousel,Yes,No,No,625,0
May-21,C0014,P2157131,Carousel,Yes,No,No,680,0
Jan-21,C0183,O7135141,Banner,Yes,No,No,0,0
Apr-21,C0242,O7287785,Video,Yes,No,No,0,0
Dec-21,C0149,P3914534,Video,No,No,No,112,0
Jun-21,C0181,P9405536,Banner,Yes,Yes,Yes,459,721
Aug-21,C0143,O1186830,Carousel,Yes,No,No,0,0
Nov-21,C0077,O7097819,Carousel,Yes,No,No,0,0
Oct-21,C0219,O8171029,Banner,Yes,No,No,0,0
Sep-21,C0020,O2684664,Banner,Yes,No,No,0,0
Sep-21,C0241,O9821496,Carousel,Yes,Yes,No,0,0
Nov-21,C0069,O6162484,Banner,Yes,No,No,0,0
Jan-21,C0102,O5603984,Video,Yes,Yes,No,0,0
Oct-21,C0145,P6370944,Carousel,No,No,No,664,0
Oct-21,C0060,P3241277,Video,Yes,No,No,206,0
May-21,C0135,P8732638,Banner,No,No,No,572,0
Jan-21,C0208,O5788851,Video,Yes,No,No,0,0
Apr-21,C0105,O6885431,Banner,Yes,Yes,Yes,0,551
Jul-21,C0048,P1567735,Carousel,No,No,No,325,0
Oct-21,C0145,P1279121,Banner,Yes,Yes,No,176,0
Sep-21,C0091,O9304502,Carousel,Yes,No,No,0,0
Sep-21,C0093,P6325025,Banner,Yes,Yes,Yes,234,845
Sep-21,C0115,P8440766,Banner,Yes,Yes,No,311,0
