UserID,ExposureID,SegmentType,Age,Gender,Income,OperatingSystem,Device,Browser,Location(DMA)
UT3DO,O8575449,3P Audience,41,Female,98355,Windows,Desktop,Microsoft Edge,"Oklahoma City, Oklahoma"
UotdV,P1902666,3P Audience,29,Female,67949,Linux,Laptop,Mozilla Firefox,"Tulsa, Oklahoma"
UL7qz,O4398999,3P Audience,50,Female,192396,Android,Smartphone,Microsoft Edge,"Norman, Oklahoma"
UYHMn,P7237986,1P Audience,40,Female,115382,Android,Smartphone,Microsoft Edge,"Norman, Oklahoma"
UDMVd,O6501619,3P Audience,35,Male,61554,iOS,Smartphone,Safari,"Norman, Oklahoma"
UB553,O3342808,1P Audience,28,Male,77945,iOS,Smartphone,Safari,"Oklahoma City, Oklahoma"
Uyvkv,O1756666,1P Audience,49,Male,125417,macOS,Laptop,Microsoft Edge,"Tulsa, Oklahoma"
U4Xh0,P4849537,Custom Audience,18,Female,45069,Windows,Laptop,Microsoft Edge,"Tulsa, Oklahoma"
ULP23,O6828861,Custom Audience,51,Male,125584,Android,Tablet,Microsoft Edge,"Oklahoma City, Oklahoma"
UZTzI,O2220675,1P Audience,52,Female,120643,Windows,Desktop,Microsoft Edge,"Tulsa, Oklahoma"
UepVX,P5718698,Custom Audience,52,Male,186851,iOS,Smartphone,Safari,"Oklahoma City, Oklahoma"
UZFfE,P7290469,3P Audience,52,Female,175359,Android,Tablet,Microsoft Edge,"Tulsa, Oklahoma"
UOGlb,P1101836,3P Audience,19,Female,49279,macOS,Laptop,Microsoft Edge,"Norman, Oklahoma"
UYU7x,O4307190,3P Audience,32,Male,77111,Windows,Laptop,Microsoft Edge,"Norman, Oklahoma"
UkVJ6,P1785491,1P Audience,41,Female,92477,Android,Tablet,Microsoft Edge,"Tulsa, Oklahoma"
UqW7b,P9380113,3P Audience,46,Male,184967,macOS,Desktop,Microsoft Edge,"Tulsa, Oklahoma"
Uyhd4,P4727436,1P Audience,30,Female,74263,Android,Smartphone,Microsoft Edge,"Tulsa, Oklahoma"
UnxfK,O1300332,Custom Audience,36,Female,86096,Windows,Desktop,Microsoft Edge,"Tulsa, Oklahoma"
URxTE,P8996770,1P Audience,40,Female,85489,Android,Tablet,Microsoft Edge,"Tulsa, Oklahoma"
Udy5E,P1607793,3P Audience,51,Male,153575,macOS,Desktop,Microsoft Edge,"Oklahoma City, Oklahoma"
UMHh8,P2571001,3P Audience,28,Male,73228,iOS,Tablet,Safari,"Norman, Oklahoma"
UEwP3,P2916628,3P Audience,18,Male,45072,Windows,Desktop,Microsoft Edge,"Oklahoma City, Oklahoma"
UDCNy,O3401664,3P Audience,42,Female,93380,Windows,Laptop,Microsoft Edge,"Tulsa, Oklahoma"
UYU7x,O7733476,1P Audience,32,Male,77111,Windows,Laptop,Microsoft Edge,"Oklahoma City, Oklahoma"
U4Xh0,O1391768,1P Audience,18,Female,45069,Android,Smartphone,Microsoft Edge,"Oklahoma City, Oklahoma"
U6IWJ,O8591177,3P Audience,44,Male,106696,Android,Smartphone,Microsoft Edge,"Oklahoma City, Oklahoma"
UCKe3,P2078833,1P Audience,45,Female,97369,Android,Tablet,Microsoft Edge,"Oklahoma City, Oklahoma"
UK8sG,O8519272,1P Audience,19,Male,48621,iOS,Smartphone,Safari,"Norman, Oklahoma"
UkLps,P8273896,3P Audience,55,Female,174393,iOS,Tablet,Safari,"Tulsa, Oklahoma"
UERym,O9060175,3P Audience,41,Female,113095,Windows,Desktop,Microsoft Edge,"Norman, Oklahoma"
UnB2E,P5824045,3P Audience,19,Male,57371,macOS,Desktop,Microsoft Edge,"Tulsa, Oklahoma"
Uw88P,P1087552,1P Audience,54,Female,192012,Android,Tablet,Microsoft Edge,"Oklahoma City, Oklahoma"
UxLPV,P3726359,Custom Audience,46,Male,163473,Android,Tablet,Microsoft Edge,"Norman, Oklahoma"
UkBqY,P7015711,Custom Audience,47,Female,140386,Windows,Desktop,Microsoft Edge,"Oklahoma City, Oklahoma"
U27aQ,O1912671,1P Audience,34,Male,74225,Windows,Desktop,Microsoft Edge,"Oklahoma City, Oklahoma"
UERym,O4796300,3P Audience,41,Female,113095,Android,Tablet,Microsoft Edge,"Norman, Oklahoma"
U2lnX,P7263634,Custom Audience,52,Male,144745,macOS,Laptop,Microsoft Edge,"Norman, Oklahoma"
U3Q87,P9885437,Custom Audience,20,Female,40351,Windows,Desktop,Microsoft Edge,"Oklahoma City, Oklahoma"
Uvu8P,P6411853,1P Audience,36,Female,115316,Windows,Laptop,Microsoft Edge,"Norman, Oklahoma"
UGhii,O7336868,1P Audience,18,Male,46912,iOS,Smartphone,Safari,"Norman, Oklahoma"
UYRSm,O6769047,1P Audience,37,Male,95169,Android,Smartphone,Microsoft Edge,"Tulsa, Oklahoma"
UGfiU,P4176507,3P Audience,50,Female,199765,Linux,Laptop,Mozilla Firefox,"Oklahoma City, Oklahoma"
Uqc22,O8443774,1P Audience,26,Female,68461,iOS,Tablet,Safari,"Tulsa, Oklahoma"
UwoY0,O3034789,Custom Audience,49,Female,163276,iOS,Tablet,Safari,"Norman, Oklahoma"
UW76w,P2806992,Custom Audience,32,Male,61940,Windows,Desktop,Microsoft Edge,"Oklahoma City, Oklahoma"
UtEhE,P8392352,1P Audience,34,Female,69841,macOS,Desktop,Microsoft Edge,"Oklahoma City, Oklahoma"
Ukg8i,O6595992,Custom Audience,55,Female,159753,Android,Smartphone,Microsoft Edge,"Oklahoma City, Oklahoma"
UVmqb,O6743756,3P Audience,35,Male,62714,iOS,Tablet,Safari,"Norman, Oklahoma"
Uaxzu,P8259987,3P Audience,38,Female,97373,Android,Tablet,Microsoft Edge,"Norman, Oklahoma"
UGEkY,P2262679,3P Audience,31,Female,79949,macOS,Laptop,Microsoft Edge,"Tulsa, Oklahoma"
U58G3,O8549482,Custom Audience,50,Male,183126,iOS,Tablet,Safari,"Oklahoma City, Oklahoma"
UAkmC,P3462882,1P Audience,51,Male,145083,iOS,Smartphone,Safari,"Oklahoma City, Oklahoma"
UkVJ6,P4800983,1P Audience,41,Female,92477,Android,Smartphone,Microsoft Edge,"Tulsa, Oklahoma"
UDMVd,P4618653,1P Audience,35,Male,61554,Android,Smartphone,Microsoft Edge,"Norman, Oklahoma"
UOqsD,P8966236,Custom Audience,33,Male,68518,iOS,Smartphone,Safari,"Tulsa, Oklahoma"
UDCNy,P6800480,3P Audience,42,Female,93380,Windows,Desktop,Microsoft Edge,"Norman, Oklahoma"
UfMjc,P3138406,1P Audience,40,Female,97872,macOS,Desktop,Microsoft Edge,"Norman, Oklahoma"
UbQbb,P3704928,Custom Audience,24,Female,59849,Linux,Laptop,Mozilla Firefox,"Oklahoma City, Oklahoma"
UZMFq,P4696831,Custom Audience,34,Male,74062,macOS,Laptop,Microsoft Edge,"Oklahoma City, Oklahoma"
Ua4Tt,O7853289,1P Audience,16,Female,40865,iOS,Tablet,Safari,"Norman, Oklahoma"
UgLfE,P6634444,1P Audience,24,Male,53420,Linux,Laptop,Mozilla Firefox,"Norman, Oklahoma"
U0rBU,O5182236,3P Audience,27,Female,78228,Windows,Laptop,Microsoft Edge,"Oklahoma City, Oklahoma"
UDMVd,P2166791,1P Audience,35,Male,61554,Linux,Laptop,Mozilla Firefox,"Norman, Oklahoma"
UAAtF,O4121711,3P Audience,30,Female,61553,Windows,Laptop,Microsoft Edge,"Oklahoma City, Oklahoma"
Ur7OK,O2609655,3P Audience,37,Female,114719,macOS,Desktop,Microsoft Edge,"Norman, Oklahoma"
Uyhd4,P7983294,Custom Audience,30,Female,74263,Linux,Laptop,Mozilla Firefox,"Norman, Oklahoma"
UKOmT,P7480492,3P Audience,26,Female,66267,iOS,Smartphone,Safari,"Oklahoma City, Oklahoma"
UgvZM,O9578319,3P Audience,30,Male,63637,Linux,Laptop,Mozilla Firefox,"Norman, Oklahoma"
UMHh8,P1988152,3P Audience,28,Male,73228,Android,Smartphone,Microsoft Edge,"Oklahoma City, Oklahoma"
UidaZ,O6570193,Custom Audience,22,Male,44492,Android,Tablet,Microsoft Edge,"Norman, Oklahoma"
UkLps,O2702215,3P Audience,55,Female,174393,Android,Tablet,Microsoft Edge,"Cleveland, Ohio"
U6IWJ,O4244552,1P Audience,44,Male,106696,Windows,Laptop,Microsoft Edge,"Columbus, Ohio"
UCKe3,P7627224,3P Audience,45,Female,97369,iOS,Tablet,Safari,"Cleveland, Ohio"
UsV7D,O6436415,3P Audience,24,Male,41308,Android,Tablet,Microsoft Edge,"Columbus, Ohio"
UiJHF,O8208175,1P Audience,38,Female,89100,Windows,Laptop,Microsoft Edge,"Columbus, Ohio"
UuX3J,O1165671,Custom Audience,50,Male,128398,Windows,Desktop,Microsoft Edge,"Columbus, Ohio"
Uj6l0,P1679997,Custom Audience,25,Male,48851,Windows,Desktop,Microsoft Edge,"Cincinnati, Ohio"
Uf7xg,P4328216,1P Audience,51,Female,175031,macOS,Desktop,Microsoft Edge,"Cincinnati, Ohio"
UPLam,O5244512,3P Audience,48,Female,127570,macOS,Desktop,Microsoft Edge,"Cleveland, Ohio"
UHYcc,O8641228,1P Audience,23,Female,45580,Android,Smartphone,Microsoft Edge,"Cincinnati, Ohio"
UKTNj,O9851862,Custom Audience,18,Female,41858,iOS,Tablet,Safari,"Columbus, Ohio"
UN8Ti,P6526289,Custom Audience,19,Male,56866,iOS,Smartphone,Safari,"Cincinnati, Ohio"
Uo9ul,P5410034,3P Audience,44,Male,88145,Linux,Laptop,Mozilla Firefox,"Cleveland, Ohio"
UPLam,P2488840,Custom Audience,48,Female,127570,Windows,Desktop,Microsoft Edge,"Cincinnati, Ohio"
UYKhC,O9103535,Custom Audience,43,Male,81292,iOS,Smartphone,Safari,"Columbus, Ohio"
UdYUb,P3127981,3P Audience,34,Female,66280,Windows,Desktop,Microsoft Edge,"Cleveland, Ohio"
UdJbD,O6110823,1P Audience,29,Male,68875,Android,Tablet,Microsoft Edge,"Cincinnati, Ohio"
Uacgi,O1292203,1P Audience,17,Male,40543,macOS,Laptop,Microsoft Edge,"Cincinnati, Ohio"
UDDjp,O2275187,1P Audience,51,Male,142859,Windows,Desktop,Microsoft Edge,"Cleveland, Ohio"
UCrQv,O5392583,Custom Audience,30,Female,63899,Windows,Desktop,Microsoft Edge,"Cincinnati, Ohio"
Um4ek,O5541229,3P Audience,45,Female,119099,iOS,Tablet,Safari,"Cincinnati, Ohio"
Us5Iu,P4457115,3P Audience,24,Male,57251,Windows,Desktop,Microsoft Edge,"Cleveland, Ohio"
UIcOr,O4326985,1P Audience,23,Female,55993,iOS,Tablet,Safari,"Columbus, Ohio"
UYKhC,O3212695,1P Audience,43,Male,81292,macOS,Laptop,Microsoft Edge,"Cincinnati, Ohio"
U1eCY,O2229450,3P Audience,47,Male,141855,Linux,Laptop,Mozilla Firefox,"Columbus, Ohio"
U7SD0,O8676586,1P Audience,23,Male,49577,iOS,Smartphone,Safari,"Columbus, Ohio"
Uv3yo,P7550396,Custom Audience,25,Female,55637,Windows,Desktop,Microsoft Edge,"Columbus, Ohio"
UidaZ,O5156188,3P Audience,22,Male,44492,Android,Tablet,Microsoft Edge,"Columbus, Ohio"
UW76w,O3049090,1P Audience,32,Male,61940,Android,Tablet,Microsoft Edge,"Cleveland, Ohio"
UNU3g,P5477725,3P Audience,52,Female,141968,Android,Smartphone,Microsoft Edge,"Columbus, Ohio"
U2Exm,O6610813,Custom Audience,44,Female,99832,Windows,Desktop,Microsoft Edge,"Cleveland, Ohio"
UHqeS,P1705373,1P Audience,40,Male,100687,Windows,Laptop,Microsoft Edge,"Cincinnati, Ohio"
ULP23,O8023370,Custom Audience,51,Male,125584,Android,Tablet,Microsoft Edge,"Columbus, Ohio"
UCW00,O1959658,3P Audience,40,Male,106621,Windows,Desktop,Microsoft Edge,"Cincinnati, Ohio"
U4OHH,P9488379,Custom Audience,17,Male,42212,Windows,Laptop,Microsoft Edge,"Columbus, Ohio"
Ua4Tt,P4407967,1P Audience,16,Female,40865,Android,Tablet,Microsoft Edge,"Columbus, Ohio"
Uv3yo,O1538799,1P Audience,25,Female,55637,Windows,Laptop,Microsoft Edge,"Cleveland, Ohio"
UZiR1,O5553908,Custom Audience,32,Female,63701,Windows,Desktop,Microsoft Edge,"Cleveland, Ohio"
Ub71L,O7997845,3P Audience,32,Male,68899,macOS,Laptop,Microsoft Edge,"Cincinnati, Ohio"
U56i9,O5272169,1P Audience,21,Male,57508,Windows,Desktop,Microsoft Edge,"Cincinnati, Ohio"
U7SD0,O7887904,3P Audience,23,Male,49577,iOS,Tablet,Safari,"Columbus, Ohio"
U96If,O1546733,1P Audience,26,Female,73691,iOS,Tablet,Safari,"Cleveland, Ohio"
UIBmT,O5465673,3P Audience,43,Female,112931,Linux,Laptop,Mozilla Firefox,"Columbus, Ohio"
UgLfE,O7531431,1P Audience,24,Male,53420,Windows,Laptop,Microsoft Edge,"Cincinnati, Ohio"
U2TJd,P9379057,Custom Audience,41,Female,112731,iOS,Tablet,Safari,"Cincinnati, Ohio"
UDMVd,O1370852,Custom Audience,35,Male,61554,Linux,Laptop,Mozilla Firefox,"Cincinnati, Ohio"
UHqeS,O3832193,Custom Audience,40,Male,100687,Android,Tablet,Microsoft Edge,"Cleveland, Ohio"
U56SZ,O8888872,Custom Audience,48,Male,136537,Linux,Laptop,Mozilla Firefox,"Cincinnati, Ohio"
ULRrQ,P7327277,1P Audience,22,Male,59327,macOS,Desktop,Microsoft Edge,"Cleveland, Ohio"
UTZ2K,O1199887,3P Audience,22,Male,41796,Android,Smartphone,Microsoft Edge,"Columbus, Ohio"
USyfq,P5743693,3P Audience,42,Male,104086,Linux,Laptop,Mozilla Firefox,"Columbus, Ohio"
UaBcH,O6419159,3P Audience,37,Male,101069,macOS,Desktop,Microsoft Edge,"Columbus, Ohio"
U56SZ,O1985634,3P Audience,48,Male,136537,macOS,Laptop,Microsoft Edge,"Columbus, Ohio"
Uacgi,O8329715,1P Audience,17,Male,40543,Android,Tablet,Microsoft Edge,"Cincinnati, Ohio"
UafDX,O3924172,3P Audience,44,Male,110079,iOS,Smartphone,Safari,"Cleveland, Ohio"
UDv1N,P3014326,3P Audience,30,Female,62856,Windows,Laptop,Microsoft Edge,"Columbus, Ohio"
U9qZX,O9875210,Custom Audience,21,Male,40947,Android,Tablet,Microsoft Edge,"Cleveland, Ohio"
UKTNj,O4725753,Custom Audience,18,Female,41858,iOS,Tablet,Safari,"Columbus, Ohio"
U56SZ,O8206586,Custom Audience,48,Male,136537,Windows,Laptop,Microsoft Edge,"Cleveland, Ohio"
UdJbD,O6834363,3P Audience,29,Male,68875,Linux,Laptop,Mozilla Firefox,"Cincinnati, Ohio"
UHW92,P3462955,Custom Audience,54,Female,170253,Android,Tablet,Microsoft Edge,"Cincinnati, Ohio"
UVx11,P8436356,Custom Audience,21,Male,43361,iOS,Smartphone,Safari,"Columbus, Ohio"
UTZ2K,P9117963,3P Audience,22,Male,41796,Windows,Desktop,Microsoft Edge,"Cincinnati, Ohio"
ULRrQ,P4838874,Custom Audience,22,Male,59327,iOS,Tablet,Safari,"Columbus, Ohio"
UZR8M,P3663907,Custom Audience,27,Male,77600,Linux,Laptop,Mozilla Firefox,"Columbus, Ohio"
Us5Iu,O8158928,Custom Audience,24,Male,57251,macOS,Laptop,Microsoft Edge,"Columbus, Ohio"
Ucu7d,O6510645,3P Audience,48,Female,185280,Linux,Laptop,Mozilla Firefox,"Columbus, Ohio"
UTcZv,P5728620,3P Audience,22,Female,57956,iOS,Tablet,Safari,"Cincinnati, Ohio"
UwKlY,P8640026,1P Audience,18,Female,58185,Windows,Desktop,Microsoft Edge,"Cleveland, Ohio"
UfLLd,O4836637,3P Audience,18,Female,41755,Linux,Laptop,Mozilla Firefox,"Cincinnati, Ohio"
U4OHH,P4691963,1P Audience,17,Male,42212,Windows,Desktop,Microsoft Edge,"Cincinnati, Ohio"
UoBia,P6066265,Custom Audience,23,Male,45398,macOS,Desktop,Microsoft Edge,"Cleveland, Ohio"
UOesh,O2686792,3P Audience,53,Female,187915,iOS,Tablet,Safari,"Columbus, Ohio"
Uyvkv,P3636628,1P Audience,49,Male,125417,Android,Tablet,Microsoft Edge,"Cincinnati, Ohio"
UwoY0,O8185434,Custom Audience,49,Female,163276,Android,Smartphone,Microsoft Edge,"Cincinnati, Ohio"
UvclX,O8428402,Custom Audience,55,Male,123299,Android,Tablet,Microsoft Edge,"Cleveland, Ohio"
U1eCY,O1356485,Custom Audience,47,Male,141855,Windows,Laptop,Microsoft Edge,"Cleveland, Ohio"
UidaZ,P6886675,Custom Audience,22,Male,44492,iOS,Tablet,Safari,"Cleveland, Ohio"
UYSKx,O2831568,1P Audience,52,Female,172737,Android,Tablet,Microsoft Edge,"Cleveland, Ohio"
U6IWJ,O7469876,3P Audience,44,Male,106696,Windows,Desktop,Microsoft Edge,"Cincinnati, Ohio"
U96If,O7896383,1P Audience,26,Female,73691,iOS,Tablet,Safari,"Columbus, Ohio"
UdVTj,P9180932,3P Audience,45,Male,108379,macOS,Desktop,Microsoft Edge,"Columbus, Ohio"
UJz8b,O3406428,Custom Audience,41,Male,111853,macOS,Laptop,Microsoft Edge,"Columbus, Ohio"
UDCNy,O9203834,1P Audience,42,Female,93380,macOS,Desktop,Microsoft Edge,"Cincinnati, Ohio"
UFemS,P5143086,Custom Audience,18,Female,51030,iOS,Smartphone,Safari,"Columbus, Ohio"
UsWIv,O1225823,3P Audience,38,Female,83997,Android,Smartphone,Microsoft Edge,"Columbus, Ohio"
Ulrll,O1985294,3P Audience,45,Female,94929,Windows,Laptop,Microsoft Edge,"Cleveland, Ohio"
U1HqS,O2855657,3P Audience,28,Female,72580,macOS,Laptop,Microsoft Edge,"Columbus, Ohio"
UKUzt,P8004525,1P Audience,21,Female,40481,macOS,Desktop,Microsoft Edge,"Cincinnati, Ohio"
UqamI,O8408488,1P Audience,43,Male,97051,Windows,Desktop,Microsoft Edge,"Columbus, Ohio"
UQHQN,O6176420,3P Audience,23,Female,41253,macOS,Laptop,Microsoft Edge,"Cleveland, Ohio"
UEusR,P1985750,1P Audience,45,Male,102760,Windows,Desktop,Microsoft Edge,"Cincinnati, Ohio"
Uw88P,O9355031,Custom Audience,54,Female,192012,Android,Tablet,Microsoft Edge,"Cleveland, Ohio"
Ulrll,O3857065,Custom Audience,45,Female,94929,macOS,Desktop,Microsoft Edge,"Cleveland, Ohio"
UYKhC,O6499438,1P Audience,43,Male,81292,Linux,Laptop,Mozilla Firefox,"Columbus, Ohio"
Ugbhm,O6083503,1P Audience,34,Male,70335,Android,Smartphone,Microsoft Edge,"Columbus, Ohio"
UDCNy,P2560051,Custom Audience,42,Female,93380,Android,Tablet,Microsoft Edge,"Columbus, Ohio"
UZiR1,P8711326,Custom Audience,32,Female,63701,Android,Tablet,Microsoft Edge,"Cleveland, Ohio"
UvSpP,P9879655,3P Audience,17,Male,43198,Android,Smartphone,Microsoft Edge,"Cincinnati, Ohio"
UdfPR,O1500455,3P Audience,25,Male,44313,Android,Smartphone,Microsoft Edge,"Columbus, Ohio"
U7CNb,P7240898,Custom Audience,43,Male,86868,Android,Tablet,Microsoft Edge,"Fargo, North Dakota"
UuX3J,P2579606,1P Audience,50,Male,128398,Windows,Laptop,Microsoft Edge,"Grand Forks, North Dakota"
U2lnX,O9074926,Custom Audience,52,Male,144745,Windows,Laptop,Microsoft Edge,"Bismarck, North Dakota"
UXEp8,O9480309,3P Audience,31,Male,73763,Android,Smartphone,Microsoft Edge,"Fargo, North Dakota"
Uikki,O7685890,Custom Audience,35,Male,71966,macOS,Desktop,Microsoft Edge,"Fargo, North Dakota"
U4Xh0,P4964406,1P Audience,18,Female,45069,iOS,Tablet,Safari,"Grand Forks, North Dakota"
UZ7Se,O5272914,1P Audience,38,Male,94635,Android,Tablet,Microsoft Edge,"Fargo, North Dakota"
Ucu7d,P4637651,3P Audience,48,Female,185280,Android,Tablet,Microsoft Edge,"Fargo, North Dakota"
UGEkY,O5333703,Custom Audience,31,Female,79949,Windows,Desktop,Microsoft Edge,"Grand Forks, North Dakota"
U6HXf,O8396526,3P Audience,21,Male,53237,iOS,Tablet,Safari,"Grand Forks, North Dakota"
UH6gt,O8666669,3P Audience,37,Male,82864,iOS,Smartphone,Safari,"Bismarck, North Dakota"
UJz8b,O6928729,3P Audience,41,Male,111853,macOS,Laptop,Microsoft Edge,"Bismarck, North Dakota"
UaBcH,O7160277,Custom Audience,37,Male,101069,iOS,Tablet,Safari,"Grand Forks, North Dakota"
UO1bD,P7304074,Custom Audience,49,Female,199858,macOS,Laptop,Microsoft Edge,"Bismarck, North Dakota"
UGIIZ,P4973724,1P Audience,42,Female,85163,macOS,Desktop,Microsoft Edge,"Bismarck, North Dakota"
Ua4Tt,O4572735,3P Audience,16,Female,40865,Linux,Laptop,Mozilla Firefox,"Grand Forks, North Dakota"
UROe6,P8222341,3P Audience,24,Male,59308,Android,Tablet,Microsoft Edge,"Fargo, North Dakota"
UAqZQ,O8993548,Custom Audience,42,Female,92069,Linux,Laptop,Mozilla Firefox,"Bismarck, North Dakota"
Uzyuq,P4160615,1P Audience,45,Male,105998,Android,Smartphone,Microsoft Edge,"Fargo, North Dakota"
U0rBU,P1269133,1P Audience,27,Female,78228,Windows,Desktop,Microsoft Edge,"Grand Forks, North Dakota"
UsVPW,O6593581,1P Audience,32,Male,70274,Linux,Laptop,Mozilla Firefox,"Grand Forks, North Dakota"
UjIdt,O6453635,1P Audience,38,Male,97941,Windows,Desktop,Microsoft Edge,"Fargo, North Dakota"
UsOEb,O1523359,Custom Audience,23,Male,53663,macOS,Laptop,Microsoft Edge,"Grand Forks, North Dakota"
UYSKx,P5995279,Custom Audience,52,Female,172737,Android,Tablet,Microsoft Edge,"Bismarck, North Dakota"
UKOmT,O3553276,1P Audience,26,Female,66267,Windows,Desktop,Microsoft Edge,"Grand Forks, North Dakota"
U3lTf,P5188279,3P Audience,33,Male,73976,macOS,Desktop,Microsoft Edge,"Bismarck, North Dakota"
UY99a,P2164428,1P Audience,41,Male,104547,macOS,Laptop,Microsoft Edge,"Bismarck, North Dakota"
UT3DO,O4120566,Custom Audience,41,Female,98355,Linux,Laptop,Mozilla Firefox,"Grand Forks, North Dakota"
U7SD0,P1892193,Custom Audience,23,Male,49577,macOS,Desktop,Microsoft Edge,"Grand Forks, North Dakota"
UW76w,P7110730,Custom Audience,32,Male,61940,Windows,Desktop,Microsoft Edge,"Fargo, North Dakota"
UqW7b,O7780423,Custom Audience,46,Male,184967,macOS,Desktop,Microsoft Edge,"Fargo, North Dakota"
UERym,O9086275,Custom Audience,41,Female,113095,iOS,Smartphone,Safari,"Bismarck, North Dakota"
Ua4Tt,O7814774,3P Audience,16,Female,40865,iOS,Smartphone,Safari,"Bismarck, North Dakota"
UsVPW,O3901966,Custom Audience,32,Male,70274,Android,Tablet,Microsoft Edge,"Bismarck, North Dakota"
U4qZi,O8191449,3P Audience,47,Female,176058,macOS,Desktop,Microsoft Edge,"Bismarck, North Dakota"
UEFo9,P3624794,1P Audience,30,Female,76365,iOS,Tablet,Safari,"Grand Forks, North Dakota"
UScCA,P8778316,3P Audience,47,Male,121329,Windows,Desktop,Microsoft Edge,"Bismarck, North Dakota"
UjIdt,P8046577,3P Audience,38,Male,97941,Android,Tablet,Microsoft Edge,"Fargo, North Dakota"
UsWIv,P4636251,3P Audience,38,Female,83997,iOS,Smartphone,Safari,"Grand Forks, North Dakota"
UbQbb,O2206411,3P Audience,24,Female,59849,Android,Tablet,Microsoft Edge,"Grand Forks, North Dakota"
UHBVZ,O4426405,3P Audience,46,Male,196947,Linux,Laptop,Mozilla Firefox,"Grand Forks, North Dakota"
UcO6C,O3756044,Custom Audience,20,Male,45051,Android,Tablet,Microsoft Edge,"Bismarck, North Dakota"
UZMFq,P9078890,1P Audience,34,Male,74062,Android,Smartphone,Microsoft Edge,"Bismarck, North Dakota"
UdavE,O8275966,3P Audience,50,Male,162860,Android,Smartphone,Microsoft Edge,"Bismarck, North Dakota"
U45lf,P2859731,Custom Audience,48,Male,121842,macOS,Desktop,Microsoft Edge,"Fargo, North Dakota"
UoBia,P7771179,1P Audience,23,Male,45398,macOS,Desktop,Microsoft Edge,"Bismarck, North Dakota"
UwoY0,P3048422,Custom Audience,49,Female,163276,macOS,Laptop,Microsoft Edge,"Bismarck, North Dakota"
U3lTf,O6402955,Custom Audience,33,Male,73976,Windows,Laptop,Microsoft Edge,"Fargo, North Dakota"
UwKlY,O7446764,Custom Audience,18,Female,58185,Android,Smartphone,Microsoft Edge,"Fargo, North Dakota"
UyAP5,O9052397,3P Audience,32,Female,60950,iOS,Smartphone,Safari,"Fargo, North Dakota"
UgCBH,O3956991,1P Audience,33,Female,60997,Linux,Laptop,Mozilla Firefox,"Fargo, North Dakota"
USZL5,P9267301,3P Audience,23,Male,49108,iOS,Smartphone,Safari,"Fargo, North Dakota"
UGxKD,P8947117,Custom Audience,19,Female,44597,macOS,Laptop,Microsoft Edge,"Fargo, North Dakota"
UL76J,P4599590,1P Audience,40,Male,94603,Windows,Desktop,Microsoft Edge,"Grand Forks, North Dakota"
UPLam,O9765201,Custom Audience,48,Female,127570,iOS,Smartphone,Safari,"Fargo, North Dakota"
UXRvP,P3405074,1P Audience,19,Male,53992,Android,Smartphone,Microsoft Edge,"Fargo, North Dakota"
UidaZ,O4781388,Custom Audience,22,Male,44492,Windows,Laptop,Microsoft Edge,"Fargo, North Dakota"
UiJHF,O1392226,Custom Audience,38,Female,89100,Android,Smartphone,Microsoft Edge,"Grand Forks, North Dakota"
Uv1xf,O9390334,3P Audience,40,Female,113924,Android,Smartphone,Microsoft Edge,"Grand Forks, North Dakota"
UOGlb,O5023021,1P Audience,19,Female,49279,macOS,Laptop,Microsoft Edge,"Grand Forks, North Dakota"
UK8sG,P5443276,Custom Audience,19,Male,48621,macOS,Laptop,Microsoft Edge,"Grand Forks, North Dakota"
Uj6l0,P5652044,Custom Audience,25,Male,48851,iOS,Tablet,Safari,"Bismarck, North Dakota"
UWgfb,P2661879,3P Audience,34,Male,72052,macOS,Desktop,Microsoft Edge,"Bismarck, North Dakota"
UiJHF,O5691757,Custom Audience,38,Female,89100,macOS,Laptop,Microsoft Edge,"Bismarck, North Dakota"
U2TJd,P8782408,1P Audience,41,Female,112731,macOS,Desktop,Microsoft Edge,"Grand Forks, North Dakota"
UcO6C,P4359155,Custom Audience,20,Male,45051,iOS,Tablet,Safari,"Grand Forks, North Dakota"
U3DmB,P6085307,3P Audience,46,Female,144642,iOS,Tablet,Safari,"Grand Forks, North Dakota"
UYKhC,P2302647,3P Audience,43,Male,81292,Linux,Laptop,Mozilla Firefox,"Fargo, North Dakota"
UQ4N2,P4973794,Custom Audience,35,Female,67286,macOS,Laptop,Microsoft Edge,"Fargo, North Dakota"
UAkmC,O7061559,3P Audience,51,Male,145083,Windows,Laptop,Microsoft Edge,"Fargo, North Dakota"
UL76J,O2283340,1P Audience,40,Male,94603,Linux,Laptop,Mozilla Firefox,"Bismarck, North Dakota"
UFrrT,O6251834,1P Audience,51,Female,176507,iOS,Smartphone,Safari,"Bismarck, North Dakota"
UL76J,P4026480,3P Audience,40,Male,94603,Windows,Desktop,Microsoft Edge,"Fargo, North Dakota"
UAKgW,O6561853,Custom Audience,26,Female,73221,iOS,Smartphone,Safari,"Bismarck, North Dakota"
UH53N,P4540092,1P Audience,41,Female,105360,Android,Smartphone,Microsoft Edge,"Bismarck, North Dakota"
UkLps,O3953069,3P Audience,55,Female,174393,macOS,Desktop,Microsoft Edge,"Fargo, North Dakota"
UWupA,P5752253,1P Audience,45,Female,114163,Linux,Laptop,Mozilla Firefox,"Bismarck, North Dakota"
U0Pdt,P2738282,1P Audience,28,Male,68607,macOS,Desktop,Microsoft Edge,"Grand Forks, North Dakota"
