Symbol,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
AMZN,2003-12-09 00:00:00-05:00,2.558500051,2.582499981,2.464999914,2.467000008,209210000,0,0
AMZN,2003-12-10 00:00:00-05:00,2.472500086,2.508500099,2.415499926,2.460000038,185092000,0,0
AMZN,2003-12-11 00:00:00-05:00,2.463000059,2.557499886,2.459500074,2.539999962,188110000,0,0
AMZN,2003-12-12 00:00:00-05:00,2.549499989,2.565500021,2.496000051,2.549499989,123812000,0,0
AMZN,2003-12-15 00:00:00-05:00,2.602499962,2.612499952,2.502500057,2.520499945,193536000,0,0
AMZN,2003-12-16 00:00:00-05:00,2.480000019,2.49000001,2.431499958,2.474999905,210996000,0,0
AMZN,2003-12-17 00:00:00-05:00,2.473500013,2.480499983,2.349999905,2.378999949,277136000,0,0
AMZN,2003-12-18 00:00:00-05:00,2.380500078,2.444499969,2.372499943,2.4375,215014000,0,0
AMZN,2003-12-19 00:00:00-05:00,2.440000057,2.470499992,2.413000107,2.461999893,160918000,0,0
AMZN,2003-12-22 00:00:00-05:00,2.448999882,2.505000114,2.434999943,2.494499922,155994000,0,0
AMZN,2003-12-23 00:00:00-05:00,2.500999928,2.631000042,2.488500118,2.624000072,220080000,0,0
AMZN,2003-12-24 00:00:00-05:00,2.61500001,2.694000006,2.607500076,2.665999889,113196000,0,0
AMZN,2003-12-26 00:00:00-05:00,2.707000017,2.746999979,2.657000065,2.673500061,141568000,0,0
AMZN,2003-12-29 00:00:00-05:00,2.689500093,2.691999912,2.60649991,2.673500061,161138000,0,0
AMZN,2003-12-30 00:00:00-05:00,2.65899992,2.674999952,2.630000114,2.641499996,103048000,0,0
AMZN,2003-12-31 00:00:00-05:00,2.641000032,2.674000025,2.619999886,2.631000042,106144000,0,0
AMZN,2004-01-02 00:00:00-05:00,2.638000011,2.656500101,2.571500063,2.595000029,132798000,0,0
AMZN,2004-01-05 00:00:00-05:00,2.599999905,2.680000067,2.568500042,2.663500071,225682000,0,0
AMZN,2004-01-06 00:00:00-05:00,2.655499935,2.674999952,2.637000084,2.651499987,119710000,0,0
AMZN,2004-01-07 00:00:00-05:00,2.608999968,2.632999897,2.546999931,2.595000029,184854000,0,0
AMZN,2004-01-08 00:00:00-05:00,2.604500055,2.605000019,2.501499891,2.512000084,206406000,0,0
AMZN,2004-01-09 00:00:00-05:00,2.488500118,2.607500076,2.454999924,2.57949996,255584000,0,0
AMZN,2004-01-12 00:00:00-05:00,2.580499887,2.651499987,2.539999962,2.647500038,189018000,0,0
AMZN,2004-01-13 00:00:00-05:00,2.633500099,2.749500036,2.620500088,2.745500088,290446000,0,0
AMZN,2004-01-14 00:00:00-05:00,2.730999947,2.799499989,2.707499981,2.789999962,222682000,0,0
AMZN,2004-01-15 00:00:00-05:00,2.736500025,2.838999987,2.730999947,2.809000015,244346000,0,0
AMZN,2004-01-16 00:00:00-05:00,2.813499928,2.818500042,2.763499975,2.786000013,182284000,0,0
AMZN,2004-01-20 00:00:00-05:00,2.77850008,2.842000008,2.770499945,2.830499887,154968000,0,0
AMZN,2004-01-21 00:00:00-05:00,2.808000088,2.846999884,2.782000065,2.809999943,135672000,0,0
AMZN,2004-01-22 00:00:00-05:00,2.840500116,2.891000032,2.812000036,2.858999968,213444000,0,0
AMZN,2004-01-23 00:00:00-05:00,2.855000019,2.880500078,2.83100009,2.855499983,120780000,0,0
AMZN,2004-01-26 00:00:00-05:00,2.839999914,2.859999895,2.815000057,2.851500034,111320000,0,0
AMZN,2004-01-27 00:00:00-05:00,2.836499929,2.887000084,2.782999992,2.786999941,259282000,0,0
AMZN,2004-01-28 00:00:00-05:00,2.681999922,2.722500086,2.58100009,2.59800005,431626000,0,0
AMZN,2004-01-29 00:00:00-05:00,2.601999998,2.602999926,2.430000067,2.460999966,449702000,0,0
AMZN,2004-01-30 00:00:00-05:00,2.474499941,2.568500042,2.464999914,2.519999981,228090000,0,0
AMZN,2004-02-02 00:00:00-05:00,2.532500029,2.532500029,2.397500038,2.413500071,231778000,0,0
AMZN,2004-02-03 00:00:00-05:00,2.409499884,2.414000034,2.226000071,2.246999979,541428000,0,0
AMZN,2004-02-04 00:00:00-05:00,2.240499973,2.29550004,2.214999914,2.269500017,432014000,0,0
AMZN,2004-02-05 00:00:00-05:00,2.301500082,2.354500055,2.295000076,2.302000046,263790000,0,0
AMZN,2004-02-06 00:00:00-05:00,2.305500031,2.336499929,2.275500059,2.317500114,130162000,0,0
AMZN,2004-02-09 00:00:00-05:00,2.337500095,2.339999914,2.285000086,2.292999983,122922000,0,0
AMZN,2004-02-10 00:00:00-05:00,2.292500019,2.3125,2.275500059,2.279500008,98980000,0,0
AMZN,2004-02-11 00:00:00-05:00,2.292999983,2.368000031,2.27699995,2.357000113,157634000,0,0
AMZN,2004-02-12 00:00:00-05:00,2.34649992,2.404999971,2.335500002,2.352999926,135144000,0,0
AMZN,2004-02-13 00:00:00-05:00,2.364500046,2.38499999,2.312000036,2.319000006,108634000,0,0
AMZN,2004-02-17 00:00:00-05:00,2.306999922,2.32249999,2.24000001,2.276499987,220764000,0,0
AMZN,2004-02-18 00:00:00-05:00,2.267999887,2.26850009,2.232000113,2.243499994,159070000,0,0
AMZN,2004-02-19 00:00:00-05:00,2.257499933,2.308000088,2.232500076,2.232500076,148850000,0,0
AMZN,2004-02-20 00:00:00-05:00,2.24000001,2.269000053,2.236500025,2.258500099,149506000,0,0
AMZN,2004-02-23 00:00:00-05:00,2.259000063,2.262500048,2.167500019,2.198499918,186838000,0,0
AMZN,2004-02-24 00:00:00-05:00,2.196000099,2.197000027,2.111500025,2.115999937,221906000,0,0
AMZN,2004-02-25 00:00:00-05:00,2.125,2.164499998,2.125,2.147000074,143056000,0,0
AMZN,2004-02-26 00:00:00-05:00,2.160000086,2.192500114,2.150000095,2.182499886,119206000,0,0
AMZN,2004-02-27 00:00:00-05:00,2.178499937,2.180000067,2.125999928,2.150500059,143272000,0,0
AMZN,2004-03-01 00:00:00-05:00,2.151000023,2.174000025,2.128999949,2.148499966,99190000,0,0
AMZN,2004-03-02 00:00:00-05:00,2.136499882,2.174499989,2.092999935,2.100500107,139332000,0,0
AMZN,2004-03-03 00:00:00-05:00,2.092999935,2.16899991,2.082499981,2.158499956,192032000,0,0
AMZN,2004-03-04 00:00:00-05:00,2.155999899,2.223500013,2.154999971,2.219500065,147602000,0,0
AMZN,2004-03-05 00:00:00-05:00,2.189500093,2.241499901,2.176500082,2.20449996,128530000,0,0
AMZN,2004-03-08 00:00:00-05:00,2.197999954,2.253000021,2.156500101,2.174999952,132170000,0,0
AMZN,2004-03-09 00:00:00-05:00,2.171000004,2.194499969,2.113500118,2.135499954,131862000,0,0
AMZN,2004-03-10 00:00:00-05:00,2.135999918,2.160000086,2.072999954,2.077500105,138654000,0,0
AMZN,2004-03-11 00:00:00-05:00,2.054500103,2.118499994,2.052000046,2.063999891,140852000,0,0
AMZN,2004-03-12 00:00:00-05:00,2.067500114,2.130500078,2.065000057,2.121999979,124476000,0,0
AMZN,2004-03-15 00:00:00-05:00,2.112999916,2.140000105,2.046000004,2.053999901,132244000,0,0
AMZN,2004-03-16 00:00:00-05:00,2.064500093,2.118000031,2.062999964,2.10649991,124364000,0,0
AMZN,2004-03-17 00:00:00-05:00,2.15199995,2.172499895,2.129499912,2.140000105,102146000,0,0
AMZN,2004-03-18 00:00:00-05:00,2.126499891,2.160000086,2.110500097,2.150500059,114486000,0,0
AMZN,2004-03-19 00:00:00-05:00,2.151499987,2.1875,2.131500006,2.140000105,115098000,0,0
AMZN,2004-03-22 00:00:00-05:00,2.087500095,2.092499971,2.025500059,2.042500019,179502000,0,0
AMZN,2004-03-23 00:00:00-05:00,2.065999985,2.086999893,1.992499948,2.011499882,224514000,0,0
AMZN,2004-03-24 00:00:00-05:00,2.015500069,2.019000053,1.957499981,1.98150003,157518000,0,0
AMZN,2004-03-25 00:00:00-05:00,2,2.109999895,2,2.099499941,142254000,0,0
AMZN,2004-03-26 00:00:00-05:00,2.100500107,2.124500036,2.064500093,2.085000038,114808000,0,0
AMZN,2004-03-29 00:00:00-05:00,2.098500013,2.140000105,2.098500013,2.138000011,111220000,0,0
AMZN,2004-03-30 00:00:00-05:00,2.135499954,2.196500063,2.128000021,2.190000057,109058000,0,0
AMZN,2004-03-31 00:00:00-05:00,2.192500114,2.200000048,2.147500038,2.164000034,93498000,0,0
AMZN,2004-04-01 00:00:00-05:00,2.172499895,2.242000103,2.164999962,2.236999989,130170000,0,0
AMZN,2004-04-02 00:00:00-05:00,2.299999952,2.3125,2.262500048,2.304500103,162962000,0,0
AMZN,2004-04-05 00:00:00-04:00,2.283499956,2.354500055,2.279500008,2.34800005,118782000,0,0
AMZN,2004-04-06 00:00:00-04:00,2.315500021,2.348500013,2.287499905,2.322000027,118326000,0,0
AMZN,2004-04-07 00:00:00-04:00,2.309999943,2.339999914,2.269500017,2.292500019,91012000,0,0
AMZN,2004-04-08 00:00:00-04:00,2.39199996,2.407500029,2.349999905,2.404999971,177594000,0,0
AMZN,2004-04-12 00:00:00-04:00,2.407999992,2.418499947,2.378499985,2.398000002,86918000,0,0
AMZN,2004-04-13 00:00:00-04:00,2.399499893,2.417000055,2.318000078,2.328999996,114488000,0,0
AMZN,2004-04-14 00:00:00-04:00,2.303999901,2.382999897,2.299000025,2.33949995,122882000,0,0
AMZN,2004-04-15 00:00:00-04:00,2.348999977,2.380000114,2.299999952,2.349499941,112070000,0,0
AMZN,2004-04-16 00:00:00-04:00,2.352499962,2.355000019,2.266499996,2.275000095,167870000,0,0
AMZN,2004-04-19 00:00:00-04:00,2.267499924,2.363500118,2.256000042,2.355499983,107050000,0,0
AMZN,2004-04-20 00:00:00-04:00,2.382999897,2.390500069,2.259000063,2.25999999,187522000,0,0
AMZN,2004-04-21 00:00:00-04:00,2.25999999,2.324500084,2.245500088,2.286000013,121084000,0,0
AMZN,2004-04-22 00:00:00-04:00,2.297499895,2.454999924,2.294500113,2.443000078,315964000,0,0
AMZN,2004-04-23 00:00:00-04:00,2.299999952,2.344500065,2.275500059,2.314500093,291988000,0,0
AMZN,2004-04-26 00:00:00-04:00,2.316499949,2.388000011,2.307499886,2.362499952,146284000,0,0
AMZN,2004-04-27 00:00:00-04:00,2.379499912,2.440000057,2.33949995,2.400000095,179674000,0,0
AMZN,2004-04-28 00:00:00-04:00,2.381000042,2.417500019,2.332000017,2.348500013,122552000,0,0
AMZN,2004-04-29 00:00:00-04:00,2.345000029,2.354000092,2.275500059,2.309499979,180714000,0,0
AMZN,2004-04-30 00:00:00-04:00,2.302999973,2.317500114,2.165499926,2.180000067,196826000,0,0
AMZN,2004-05-03 00:00:00-04:00,2.174000025,2.257499933,2.17050004,2.220499992,138468000,0,0
AMZN,2004-05-04 00:00:00-04:00,2.220499992,2.228499889,2.184999943,2.19749999,145778000,0,0
AMZN,2004-05-05 00:00:00-04:00,2.198999882,2.252500057,2.19749999,2.213000059,97810000,0,0
AMZN,2004-05-06 00:00:00-04:00,2.179500103,2.212500095,2.138499975,2.157000065,156368000,0,0
AMZN,2004-05-07 00:00:00-04:00,2.148000002,2.209000111,2.084000111,2.095000029,185852000,0,0
AMZN,2004-05-10 00:00:00-04:00,2.061500072,2.107500076,2.02850008,2.062999964,204180000,0,0
AMZN,2004-05-11 00:00:00-04:00,2.095999956,2.15199995,2.095000029,2.13499999,151912000,0,0
AMZN,2004-05-12 00:00:00-04:00,2.117000103,2.157500029,2.0625,2.151000023,149724000,0,0
AMZN,2004-05-13 00:00:00-04:00,2.122999907,2.206500053,2.112499952,2.180500031,165224000,0,0
AMZN,2004-05-14 00:00:00-04:00,2.184999943,2.196000099,2.138000011,2.152499914,102532000,0,0
AMZN,2004-05-17 00:00:00-04:00,2.111999989,2.129499912,2.085000038,2.104000092,132514000,0,0
AMZN,2004-05-18 00:00:00-04:00,2.109999895,2.119999886,2.091500044,2.099499941,112040000,0,0
AMZN,2004-05-19 00:00:00-04:00,2.118999958,2.163500071,2.073499918,2.084500074,147588000,0,0
AMZN,2004-05-20 00:00:00-04:00,2.082499981,2.098500013,2.039999962,2.049000025,118526000,0,0
AMZN,2004-05-21 00:00:00-04:00,2.063499928,2.073999882,2.027499914,2.058500051,105458000,0,0
AMZN,2004-05-24 00:00:00-04:00,2.064500093,2.11500001,2.058500051,2.081500053,101478000,0,0
AMZN,2004-05-25 00:00:00-04:00,2.087500095,2.193000078,2.069499969,2.180999994,144440000,0,0
AMZN,2004-05-26 00:00:00-04:00,2.193000078,2.25,2.183500051,2.234499931,147952000,0,0
AMZN,2004-05-27 00:00:00-04:00,2.263499975,2.391499996,2.242500067,2.381000042,283504000,0,0
AMZN,2004-05-28 00:00:00-04:00,2.363500118,2.434000015,2.344000101,2.424999952,212582000,0,0
AMZN,2004-06-01 00:00:00-04:00,2.39350009,2.522500038,2.38499999,2.511499882,258806000,0,0
AMZN,2004-06-02 00:00:00-04:00,2.524499893,2.560499907,2.488500118,2.517499924,249470000,0,0
AMZN,2004-06-03 00:00:00-04:00,2.492500067,2.517499924,2.46600008,2.470000029,166828000,0,0
AMZN,2004-06-04 00:00:00-04:00,2.502500057,2.575500011,2.5,2.547499895,251712000,0,0
AMZN,2004-06-07 00:00:00-04:00,2.584500074,2.599499941,2.532500029,2.588000059,153760000,0,0
AMZN,2004-06-08 00:00:00-04:00,2.565000057,2.605999947,2.555000067,2.596999884,119894000,0,0
AMZN,2004-06-09 00:00:00-04:00,2.58100009,2.591500044,2.500499964,2.512000084,131588000,0,0
AMZN,2004-06-10 00:00:00-04:00,2.519999981,2.523499966,2.463000059,2.496999979,144180000,0,0
AMZN,2004-06-14 00:00:00-04:00,2.467000008,2.499500036,2.451999903,2.462500095,103618000,0,0
AMZN,2004-06-15 00:00:00-04:00,2.485500097,2.529999971,2.474499941,2.505500078,138250000,0,0
AMZN,2004-06-16 00:00:00-04:00,2.504499912,2.537499905,2.495500088,2.52850008,81952000,0,0
AMZN,2004-06-17 00:00:00-04:00,2.525500059,2.54550004,2.470499992,2.488500118,117510000,0,0
AMZN,2004-06-18 00:00:00-04:00,2.471999884,2.513999939,2.470000029,2.480000019,88334000,0,0
AMZN,2004-06-21 00:00:00-04:00,2.472500086,2.515000105,2.462500095,2.488500118,89806000,0,0
AMZN,2004-06-22 00:00:00-04:00,2.483500004,2.489500046,2.411999941,2.450000048,162410000,0,0
AMZN,2004-06-23 00:00:00-04:00,2.438499928,2.549999952,2.417500019,2.540499926,151894000,0,0
AMZN,2004-06-24 00:00:00-04:00,2.549999952,2.596999884,2.534499884,2.551000118,135202000,0,0
AMZN,2004-06-25 00:00:00-04:00,2.55250001,2.59649992,2.543499947,2.589999914,139962000,0,0
AMZN,2004-06-28 00:00:00-04:00,2.618999958,2.701999903,2.609999895,2.669500113,230078000,0,0
AMZN,2004-06-29 00:00:00-04:00,2.661000013,2.697000027,2.632499933,2.685499907,171788000,0,0
AMZN,2004-06-30 00:00:00-04:00,2.680500031,2.734999895,2.671000004,2.720000029,137982000,0,0
AMZN,2004-07-01 00:00:00-04:00,2.690000057,2.701999903,2.602499962,2.628000021,144238000,0,0
AMZN,2004-07-02 00:00:00-04:00,2.631000042,2.661999941,2.591500044,2.629499912,97248000,0,0
AMZN,2004-07-06 00:00:00-04:00,2.627500057,2.630000114,2.524499893,2.562000036,123138000,0,0
AMZN,2004-07-07 00:00:00-04:00,2.539499998,2.601500034,2.512000084,2.549999952,130312000,0,0
AMZN,2004-07-08 00:00:00-04:00,2.425499916,2.498500109,2.423500061,2.474999905,200678000,0,0
AMZN,2004-07-09 00:00:00-04:00,2.493499994,2.5,2.391000032,2.415999889,160670000,0,0
AMZN,2004-07-12 00:00:00-04:00,2.411000013,2.467499971,2.401499987,2.452500105,141338000,0,0
AMZN,2004-07-13 00:00:00-04:00,2.455499887,2.499000072,2.443500042,2.480000019,98176000,0,0
AMZN,2004-07-14 00:00:00-04:00,2.44749999,2.519999981,2.444499969,2.474999905,101312000,0,0
AMZN,2004-07-15 00:00:00-04:00,2.475500107,2.483500004,2.405999899,2.433500051,104882000,0,0
AMZN,2004-07-16 00:00:00-04:00,2.449500084,2.453000069,2.338999987,2.355000019,185738000,0,0
AMZN,2004-07-19 00:00:00-04:00,2.362999916,2.362999916,2.257499933,2.301000118,196942000,0,0
AMZN,2004-07-20 00:00:00-04:00,2.306999922,2.392499924,2.305999994,2.349499941,152526000,0,0
AMZN,2004-07-21 00:00:00-04:00,2.365999937,2.380000114,2.226000071,2.237999916,186730000,0,0
AMZN,2004-07-22 00:00:00-04:00,2.185499907,2.303499937,2.181999922,2.290999889,327820000,0,0
AMZN,2004-07-23 00:00:00-04:00,2.123500109,2.138000011,1.978000045,1.998999953,718544000,0,0
AMZN,2004-07-26 00:00:00-04:00,2.011499882,2.012000084,1.916499972,1.93900001,279448000,0,0
AMZN,2004-07-27 00:00:00-04:00,1.960000038,1.995499969,1.940000057,1.955500007,210698000,0,0
AMZN,2004-07-28 00:00:00-04:00,1.96449995,1.978500009,1.868999958,1.898499966,203672000,0,0
AMZN,2004-07-29 00:00:00-04:00,1.915500045,1.947999954,1.901000023,1.92900002,164000000,0,0
AMZN,2004-07-30 00:00:00-04:00,1.924999952,1.970999956,1.911499977,1.94599998,120630000,0,0
AMZN,2004-08-02 00:00:00-04:00,1.922500014,1.937999964,1.890499949,1.914999962,118244000,0,0
AMZN,2004-08-03 00:00:00-04:00,1.916000009,1.953999996,1.861500025,1.880499959,155712000,0,0
AMZN,2004-08-04 00:00:00-04:00,1.840999961,1.873000026,1.820000052,1.855999947,195312000,0,0
AMZN,2004-08-05 00:00:00-04:00,1.870499969,1.873999953,1.769000053,1.780500054,168048000,0,0
AMZN,2004-08-06 00:00:00-04:00,1.762500048,1.833500028,1.742499948,1.774500012,230262000,0,0
AMZN,2004-08-09 00:00:00-04:00,1.76699996,1.815000057,1.742499948,1.766000032,183344000,0,0
AMZN,2004-08-10 00:00:00-04:00,1.784500003,1.860000014,1.777500033,1.855000019,201408000,0,0
AMZN,2004-08-11 00:00:00-04:00,1.820000052,1.845000029,1.779999971,1.827999949,188962000,0,0
AMZN,2004-08-12 00:00:00-04:00,1.8125,1.867499948,1.808500051,1.814499974,182362000,0,0
AMZN,2004-08-13 00:00:00-04:00,1.827999949,1.850000024,1.793499947,1.806499958,99622000,0,0
AMZN,2004-08-16 00:00:00-04:00,1.807000041,1.919999957,1.799000025,1.897500038,163286000,0,0
AMZN,2004-08-17 00:00:00-04:00,1.928500056,1.972000003,1.894999981,1.911499977,223260000,0,0
AMZN,2004-08-18 00:00:00-04:00,1.896000028,1.976999998,1.871000051,1.968000054,190996000,0,0
AMZN,2004-08-19 00:00:00-04:00,2.013000011,2.023999929,1.817499995,1.931499958,253922000,0,0
AMZN,2004-08-20 00:00:00-04:00,1.922999978,1.995499969,1.905500054,1.975499988,135816000,0,0
AMZN,2004-08-23 00:00:00-04:00,1.994500041,2,1.955500007,1.972499967,110652000,0,0
AMZN,2004-08-24 00:00:00-04:00,1.985999942,1.996500015,1.916000009,1.952499986,152808000,0,0
AMZN,2004-08-25 00:00:00-04:00,1.952999949,2.024499893,1.907999992,2.015000105,145096000,0,0
AMZN,2004-08-26 00:00:00-04:00,2.009000063,2.041500092,1.985000014,2.009500027,139434000,0,0
AMZN,2004-08-27 00:00:00-04:00,2.016000032,2.019500017,1.980000019,1.995000005,84808000,0,0
AMZN,2004-08-30 00:00:00-04:00,1.993999958,1.997499943,1.912500024,1.915500045,154230000,0,0
AMZN,2004-08-31 00:00:00-04:00,1.91900003,1.942499995,1.893000007,1.906999946,122864000,0,0
AMZN,2004-09-01 00:00:00-04:00,1.911499977,1.950500011,1.901000023,1.911999941,105050000,0,0
AMZN,2004-09-02 00:00:00-04:00,1.90199995,1.981999993,1.895499945,1.958999991,114446000,0,0
AMZN,2004-09-03 00:00:00-04:00,1.950500011,2.000499964,1.932000041,1.937000036,104578000,0,0
AMZN,2004-09-07 00:00:00-04:00,1.957499981,1.968000054,1.905500054,1.925500035,116660000,0,0
AMZN,2004-09-08 00:00:00-04:00,1.924499989,1.940500021,1.885499954,1.900500059,132226000,0,0
AMZN,2004-09-09 00:00:00-04:00,1.911999941,1.915500045,1.868000031,1.903499961,139134000,0,0
AMZN,2004-09-10 00:00:00-04:00,1.906499982,1.940000057,1.894999981,1.928500056,92690000,0,0
AMZN,2004-09-13 00:00:00-04:00,1.956500053,2.002000093,1.940999985,2.000499964,161304000,0,0
AMZN,2004-09-14 00:00:00-04:00,2.00999999,2.137500048,1.995000005,2.133500099,317442000,0,0
AMZN,2004-09-15 00:00:00-04:00,2.102499962,2.15899992,2.093499899,2.110500097,222716000,0,0
AMZN,2004-09-16 00:00:00-04:00,2.119499922,2.213999987,2.117500067,2.128499985,231932000,0,0
AMZN,2004-09-17 00:00:00-04:00,2.142499924,2.163000107,2.119499922,2.148000002,157684000,0,0
AMZN,2004-09-20 00:00:00-04:00,2.135499954,2.199500084,2.130500078,2.163500071,184448000,0,0
AMZN,2004-09-21 00:00:00-04:00,2.178499937,2.188499928,2.138499975,2.164499998,133910000,0,0
AMZN,2004-09-22 00:00:00-04:00,2.157500029,2.161999941,2.058500051,2.069000006,244336000,0,0
AMZN,2004-09-23 00:00:00-04:00,2.066499949,2.109999895,2.055500031,2.091500044,148220000,0,0
AMZN,2004-09-24 00:00:00-04:00,2.090500116,2.095499992,2.042500019,2.046999931,124114000,0,0
AMZN,2004-09-27 00:00:00-04:00,2.04550004,2.050499916,1.987499952,1.996500015,167948000,0,0
AMZN,2004-09-28 00:00:00-04:00,2.007499933,2.016499996,1.948500037,1.971500039,238058000,0,0
AMZN,2004-09-29 00:00:00-04:00,1.972499967,2.046000004,1.968000054,2.042000055,198376000,0,0
AMZN,2004-09-30 00:00:00-04:00,2.027499914,2.063999891,2.010499954,2.042999983,188266000,0,0
AMZN,2004-10-01 00:00:00-04:00,2.064500093,2.065000057,2.019500017,2.023499966,225378000,0,0
AMZN,2004-10-04 00:00:00-04:00,2.068000078,2.084000111,2.036999941,2.050499916,175852000,0,0
AMZN,2004-10-05 00:00:00-04:00,2.042000055,2.0625,2.02850008,2.048000097,102680000,0,0
AMZN,2004-10-06 00:00:00-04:00,2.036499977,2.070499897,2.019999981,2.068000078,102562000,0,0
AMZN,2004-10-07 00:00:00-04:00,2.071000099,2.13499999,2.042500019,2.057499886,187888000,0,0
AMZN,2004-10-08 00:00:00-04:00,2.046999931,2.059499979,1.98150003,2,170924000,0,0
AMZN,2004-10-11 00:00:00-04:00,1.99150002,2.037499905,1.970499992,2.007499933,158566000,0,0
AMZN,2004-10-12 00:00:00-04:00,1.977499962,2.029000044,1.973500013,2.010999918,128420000,0,0
AMZN,2004-10-13 00:00:00-04:00,2.071000099,2.077500105,1.987499952,1.998999953,184404000,0,0
AMZN,2004-10-14 00:00:00-04:00,1.972499967,1.977499962,1.936499953,1.955000043,180524000,0,0
AMZN,2004-10-15 00:00:00-04:00,1.96449995,1.983500004,1.894000053,1.92750001,164112000,0,0
AMZN,2004-10-18 00:00:00-04:00,1.911499977,1.973500013,1.894500017,1.963500023,161864000,0,0
AMZN,2004-10-19 00:00:00-04:00,1.986999989,1.992499948,1.908499956,1.916499972,176052000,0,0
AMZN,2004-10-20 00:00:00-04:00,1.905500054,1.929499984,1.889500022,1.917500019,135970000,0,0
AMZN,2004-10-21 00:00:00-04:00,1.965000033,2.009500027,1.924999952,1.973500013,384342000,0,0
AMZN,2004-10-22 00:00:00-04:00,1.81099999,1.840000033,1.649999976,1.730000019,670886000,0,0
AMZN,2004-10-25 00:00:00-04:00,1.700000048,1.720499992,1.68599999,1.698500037,210636000,0,0
AMZN,2004-10-26 00:00:00-04:00,1.707499981,1.713000059,1.675500035,1.691499949,194850000,0,0
AMZN,2004-10-27 00:00:00-04:00,1.681499958,1.73150003,1.680999994,1.711500049,181214000,0,0
AMZN,2004-10-28 00:00:00-04:00,1.712000012,1.738499999,1.707000017,1.722499967,144412000,0,0
AMZN,2004-10-29 00:00:00-04:00,1.718000054,1.722499967,1.700000048,1.706500053,129832000,0,0
AMZN,2004-11-01 00:00:00-05:00,1.710999966,1.757500052,1.707499981,1.754999995,123626000,0,0
AMZN,2004-11-02 00:00:00-05:00,1.774500012,1.824499965,1.756999969,1.812000036,226650000,0,0
AMZN,2004-11-03 00:00:00-05:00,1.858999968,1.881000042,1.777999997,1.796000004,204164000,0,0
AMZN,2004-11-04 00:00:00-05:00,1.784999967,1.864500046,1.776000023,1.845499992,152006000,0,0
AMZN,2004-11-05 00:00:00-05:00,1.86500001,1.869500041,1.800999999,1.827999949,147982000,0,0
AMZN,2004-11-08 00:00:00-05:00,1.837499976,1.878999949,1.835999966,1.866000056,137730000,0,0
AMZN,2004-11-09 00:00:00-05:00,1.858999968,1.890499949,1.835000038,1.870000005,129598000,0,0
AMZN,2004-11-10 00:00:00-05:00,1.899999976,1.942000031,1.891499996,1.904500008,213104000,0,0
AMZN,2004-11-11 00:00:00-05:00,1.904500008,1.950000048,1.881999969,1.941499949,136700000,0,0
AMZN,2004-11-12 00:00:00-05:00,1.952499986,2.046999931,1.950000048,2.023000002,231920000,0,0
AMZN,2004-11-15 00:00:00-05:00,2.023000002,2.075000048,2.009000063,2.044500113,207324000,0,0
AMZN,2004-11-16 00:00:00-05:00,2.025000095,2.032999992,1.987499952,2.003499985,128026000,0,0
AMZN,2004-11-17 00:00:00-05:00,2.019999981,2.029500008,1.976999998,1.995000005,136872000,0,0
AMZN,2004-11-18 00:00:00-05:00,1.986500025,2.048000097,1.979500055,2.01850009,136136000,0,0
AMZN,2004-11-19 00:00:00-05:00,1.957499981,1.972000003,1.909500003,1.92750001,228550000,0,0
AMZN,2004-11-22 00:00:00-05:00,1.922000051,1.926499963,1.878999949,1.902500033,177372000,0,0
AMZN,2004-11-23 00:00:00-05:00,1.909000039,1.983999968,1.901499987,1.915500045,148112000,0,0
AMZN,2004-11-24 00:00:00-05:00,1.943500042,1.957999945,1.904999971,1.9375,118818000,0,0
AMZN,2004-11-26 00:00:00-05:00,1.94749999,1.967000008,1.944499969,1.95449996,46754000,0,0
AMZN,2004-11-29 00:00:00-05:00,1.980000019,1.980999947,1.885499954,1.947000027,197482000,0,0
AMZN,2004-11-30 00:00:00-05:00,1.948500037,1.99000001,1.94749999,1.983999968,140572000,0,0
AMZN,2004-12-01 00:00:00-05:00,2,2,1.962499976,1.998999953,155120000,0,0
AMZN,2004-12-02 00:00:00-05:00,1.981999993,2.036999941,1.963999987,2.008500099,132018000,0,0
AMZN,2004-12-03 00:00:00-05:00,2.017999887,2.023000002,1.976999998,2.004499912,164954000,0,0
AMZN,2004-12-06 00:00:00-05:00,1.986500025,1.998999953,1.957499981,1.974499941,121760000,0,0
AMZN,2004-12-07 00:00:00-05:00,1.972499967,1.987499952,1.902500033,1.909999967,141868000,0,0
AMZN,2004-12-08 00:00:00-05:00,1.916000009,1.955000043,1.899500012,1.93599999,128434000,0,0
AMZN,2004-12-09 00:00:00-05:00,1.919999957,1.997499943,1.908499956,1.991000056,148934000,0,0
AMZN,2004-12-10 00:00:00-05:00,1.976999998,2.005000114,1.950000048,1.952499986,110214000,0,0
AMZN,2004-12-13 00:00:00-05:00,1.966500044,2.013999939,1.940999985,1.99150002,121042000,0,0
AMZN,2004-12-14 00:00:00-05:00,2.007499933,2.023499966,1.996999979,2.022000074,105030000,0,0
AMZN,2004-12-15 00:00:00-05:00,2.01699996,2.049999952,2.010499954,2.049999952,133484000,0,0
AMZN,2004-12-16 00:00:00-05:00,2.042999983,2.049999952,1.985499978,2.002500057,108298000,0,0
AMZN,2004-12-17 00:00:00-05:00,2.007999897,2.010999918,1.993499994,2.000499964,109720000,0,0
